,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
27819,2017-10-29,21:45:51,TrainWithBain,"Hey @SouthwestAir ! Jennifer G at LAX was super helpful, and kicked tail today. Give that woman a raise!! #LUV",0.8213,0.0,0.0,1.0,0.0,hey jennifer lax super helpful kicked tail today give woman raise #luv,['#luv'],3
27823,2017-10-29,21:36:56,TL8throum,@wheelsee @SouthwestAir @WDWToday better at least give him some drink vouchers and free Wi-Fi!,0.7574,0.0,0.0,1.0,0.0,better least give drink vouchers free wifi,,1
27824,2017-10-29,21:36:30,andrewjnemeth,"@JohnLegere any chance for free WiFi on @SouthwestAir flights? Love this perk when I fly, but I usually fly #Southwest. Keep being awesome!",0.9041,0.0,0.0,1.0,0.0,chance free wifi flights love perk fly usually fly #southwest keep awesome,['#southwest'],1
27831,2017-10-29,21:25:31,spanishamiga,"@SouthwestAir THANKS FOR ALL THE SALES YOU HAVE ON FLIGHTS. WITH SALES LIKE NOV 2017, I CAN FLY HOME!",0.7997,0.0,0.0,1.0,0.0,thanks sales flights sales like november fly home,,4
27839,2017-10-29,21:21:01,MeghanStabler,@SouthwestAir In 2017 it's no long an amenity - business users like me love SWA for the ability to work while traveling.,0.7783,0.0,0.0,1.0,0.0,long amenity business users like love swa ability work traveling,,2
27842,2017-10-29,21:18:36,mattkamper1994,@IamAlyseBarker @NY1weather @SouthwestAir Hope to have you back in time for Game Time tomorrow night at Barclays Center!!! Be safe!!!,0.7887,0.0,0.0,1.0,0.0,hope back time game time tomorrow night barclays center safe,,4
27847,2017-10-29,21:14:52,AngellJaunnae,@SouthwestAir my friend is stranded in NY due to a cancelled flight and no one is able to help him get a room. Please help,0.7717,0.0,0.0,1.0,0.0,friend stranded ny due cancelled flight one able help get room please help,,3
27858,2017-10-29,21:03:11,JustinMeyerKC,@techmissouri @SouthwestAir @KCIAirport @st_vockrodt Happy to answer any other questions on the airport topic. Thanks for your interest.,0.8625,0.0,0.0,1.0,0.0,happy answer questions airport topic thanks interest,,0
27866,2017-10-29,20:58:51,danmeneely,"@pattonoswalt @SouthwestAir I saw them play at the @40WattAthens in the 90s, I'm sure they could play in a tight, pressurized space if they wanted to.",0.7351,0.0,0.0,1.0,0.0,saw play i am sure could play tight pressurized space wanted,,3
27894,2017-10-29,20:31:51,JenniferBroome,Hello @DENAirport! Nice to be home. Thanks for a nice flight @SouthwestAir. #travel,0.8313,0.0,0.0,1.0,0.0,hello nice home thanks nice flight #travel,['#travel'],3
27901,2017-10-29,20:26:46,B2BCMO,Excellent customer service yet again @southwestair Thank you for flexing.  So glad I continue to chose to fly you guys and not the others.,0.8588,0.0,0.0,1.0,0.0,excellent customer service yet thank flexing glad continue chose fly guys others,,0
27903,2017-10-29,20:23:28,MamaInstincts,@SouthwestAir I meant to say that not Thai - stupid autocorrect! Lol!,0.7319,0.0,0.0,1.0,0.0,meant say thai stupid autocorrect lol,,4
27904,2017-10-29,20:22:02,jencyaw,"When away from home, @southwestair makes me feel like family! The passionate people I meet only…",0.7345,0.0,0.0,1.0,0.0,away home makes feel like family passionate people meet only,,4
27913,2017-10-29,20:13:40,MamaInstincts,@SouthwestAir Thank you! I’m glad you’re at least keeping it once a week because Thai flight is amazing for those of us with kids.,0.8622,0.0,0.0,1.0,0.0,thank i am glad you are least keeping week thai flight amazing us kids,,4
27916,2017-10-29,20:10:49,BonsaiKennels,We received a cool care package from @southwestair ️ Thanks Southwest! #southwest…,0.8268,0.0,0.0,1.0,0.0,received cool care package thanks southwest #southwest,['#southwest'],3
27917,2017-10-29,20:09:50,ThisJoAnn,@SouthwestAir Good to know! I was overthinking it. Thanks for your reply!!,0.7701,0.0,0.0,1.0,0.0,good know overthinking thanks reply,,3
27923,2017-10-29,20:03:18,uaeyah,How creative is @SouthwestAir! Totally love this. #LooneyTunes,0.8264,0.0,0.0,1.0,0.0,creative totally love #looneytunes,['#looneytunes'],2
27925,2017-10-29,20:00:27,gallty,@SouthwestAir The flight crew was also outstanding. We had a very bumpy ride but they warned us and kept us feeling very safe. Love flying with y'all.,0.9202,0.0,0.0,1.0,0.0,flight crew also outstanding bumpy ride warned us kept us feeling safe love flying you all,,2
27933,2017-10-29,19:55:00,AgelessPassions,"The Twitter help at @SouthwestAir rocks!! Thanks, SJ, for your help today!!!",0.858,0.0,0.0,1.0,0.0,twitter help rocks thanks sj help today,,3
27939,2017-10-29,19:46:52,Hornett0712,"Dear @SouthwestAir ️U!  Leaving MCO today and ur service was superb!  Every airline was jelly, or their customers were #southwestisthebest",0.8065,0.0,0.0,1.0,0.0,dear ️u leaving mco today your service superb every airline jelly customers #southwestisthebest,['#southwestisthebest'],0
27947,2017-10-29,19:30:42,ChadSimmons10,@MayorSlyJames @SouthwestAir Mr Mayor..can you guarantee that the contracts will be given to local companies? and ALL materials will be Made In USA? if not your wasting our opportunities,0.7366,0.0,0.0,1.0,0.0,mr mayorcan guarantee contracts given local companies materials made usa wasting opportunities,,4
27948,2017-10-29,19:27:19,coxmeagan,"@SouthwestAir Awesome, thanks! And we’re off for Michigan!",0.8217,0.0,0.0,1.0,0.0,awesome thanks michigan,,0
27956,2017-10-29,19:17:16,Roth_Rach,HOU--&gt;MCI Today. Thanks @SouthwestAir for the kicking tail cards so that I can thank my pilot for welcoming us and getting us home safely,0.8948,0.0,0.0,1.0,0.0,houmci today thanks kicking tail cards thank pilot welcoming us getting us home safely,,4
27964,2017-10-29,19:08:56,Windycty23,"@PhilInzinga @CareyWWLS @SouthwestAir Should make for interesting radio, as always with the morning animals. #bitch slap Carey!  Lol",0.75,0.0,0.0,1.0,0.0,make interesting radio always morning animals #bitch slap carey lol,['#bitch'],4
27972,2017-10-29,19:06:00,PhilInzinga,@RenegadeBullet @CareyWWLS @SouthwestAir No. I’m pretty sure I can care less. I’m working up to it.,0.7579,0.0,0.0,1.0,0.0,i am pretty sure care less i am working,,3
27976,2017-10-29,19:04:28,Born2lbFat,"@itsthebunk @GilmerHealthLaw @SouthwestAir @sprintcare @AmericanAir @VilissaThompson @VirginAmerica @JetBlue Recently my flight was oversold and they asked for volunteer vs taking my x-seat, I was pleasantly stunned &amp; thankful.",0.7506,1.0,0.0,1.0,0.0,recently flight oversold asked volunteer vs taking xseat pleasantly stunned and thankful,,3
27977,2017-10-29,19:01:23,itsthebunk,"@Born2lbFat @GilmerHealthLaw @SouthwestAir @sprintcare @AmericanAir @VilissaThompson @VirginAmerica @JetBlue Wow, super impressed with @SouthwestAir yet again! I fly w/ them whenever I can! They actually *get* kindness/caring.",0.9078,1.0,0.0,1.0,0.0,wow super impressed yet fly whenever actually get kindnesscaring,,3
27979,2017-10-29,19:00:56,irobyn,Love my ride today! Thanks @SouthwestAir for the LUV jet ride! Time to do my work in the world! Mobilizing folks for radical social change!,0.8507,0.0,0.0,1.0,0.0,love ride today thanks love jet ride time work world mobilizing folks radical social change,,2
27996,2017-10-29,18:48:51,Born2lbFat,@itsthebunk @GilmerHealthLaw @SouthwestAir @sprintcare @AmericanAir @VilissaThompson @VirginAmerica @JetBlue Past several years I’ve flown exclusively @SouthwestAir as extra seat is free. But needed sch didn’t work. AA was good alt even for 2.,0.7351,1.0,0.0,1.0,0.0,past several years i have flown exclusively extra seat free needed sch did not work american airlines good a even,,1
27998,2017-10-29,18:47:27,_willlyson,who’s that curly haired basketball player in that hilarious @SouthwestAir commercial asking for a friend,0.7096,0.0,0.0,1.0,0.0,who is curly haired basketball player hilarious commercial asking friend,,3
27999,2017-10-29,18:45:56,itsthebunk,@GilmerHealthLaw @Born2lbFat @SouthwestAir @sprintcare @AmericanAir @VilissaThompson @VirginAmerica And I have heard GREAT things about @jetblue!,0.729,1.0,0.0,1.0,0.0,heard great things,,4
28002,2017-10-29,18:42:57,xoxoLizza,Oh my goodness! Shout out @SouthwestAir’s Oriana Valdez who is the 1st employee to be awarded their hospitality award. She rocks the kasbah!,0.8684,0.0,0.0,1.0,0.0,oh goodness shout oriana valdez employee awarded hospitality award rocks kasbah,,4
28004,2017-10-29,18:40:53,JoeVaiana29,@SouthwestAir Please come to SCE. PLEASE!!!,0.7359,0.0,0.0,1.0,0.0,please come sce please,,4
28007,2017-10-29,18:33:58,tjgamir,@SouthwestAir Got it. Thanks for all your help!,0.7088,0.0,0.0,1.0,0.0,got thanks help,,3
28008,2017-10-29,18:33:57,GilmerHealthLaw,@itsthebunk @Born2lbFat @SouthwestAir @sprintcare @AmericanAir @VilissaThompson @VirginAmerica Companies that do good should be lauded for getting out right too. So thanks @Virgin,0.7264,1.0,0.0,1.0,0.0,companies good lauded getting right thanks,,4
28009,2017-10-29,18:32:58,GilmerHealthLaw,@itsthebunk @Born2lbFat @SouthwestAir @sprintcare @AmericanAir @VilissaThompson Good luck. Last I rode them they wouldn't help beforehand to confirm my needing wheelchair &amp; assistance. @VirginAmerica did &amp; it was amazing,0.8147,1.0,0.0,1.0,0.0,good luck last rode would not help beforehand confirm needing wheelchair and assistance and amazing,,3
28011,2017-10-29,18:30:51,SpiritinMatters,@SouthwestAir @BoeingAirplanes Fantastic! Proud to be a passenger whenever I fly Southwest.,0.7901,0.0,0.0,1.0,0.0,fantastic proud passenger whenever fly southwest,,4
28013,2017-10-29,18:28:49,coxmeagan,"Hey @SouthwestAir! Your crew from STL to Chi handled the irate pax with so much professionalism! Great crew, great flight, great airline!",0.8895,0.0,0.0,1.0,0.0,hey crew stl chi handled irate pax much professionalism great crew great flight great airline,,4
28015,2017-10-29,18:27:35,KTrinidad311,People are going to think they're paying me to say this but I freaking love @SouthwestAir your staff and service is phenomenal! Thank you!️,0.7866,0.0,0.0,1.0,0.0,people going think they are paying say freaking love staff service phenomenal thank you️,,2
28022,2017-10-29,18:22:28,avjayk,@SouthwestAir Thanks for taking us on a great 10-year Anniversary weekend with our great friends. Time to go home. SFO-SAN #WN4716,0.9349,0.0,0.0,1.0,0.0,thanks taking us great anniversary weekend great friends time go home sfosan #wn4716,['#wn4716'],4
28024,2017-10-29,18:21:18,JeremySilbert,"@SouthwestAir Great ground / flight crew. Plane arrived late, but your team got us boarded and in the air on time. Thanks! @FLLFlyer",0.7712,0.0,0.0,1.0,0.0,great ground flight crew plane arrived late team got us boarded air time thanks,,4
28028,2017-10-29,18:19:50,UCMercedWBB,Thank you @SouthwestAir flight crew for the shoutout to our ladies for their wins on our flight home!! PDX️OAK ,0.7772,0.0,0.0,1.0,0.0,thank flight crew shoutout ladies wins flight home pdx️oak,,4
28036,2017-10-29,18:14:12,tedjordan,@SouthwestAir I can't fly any other. Love open seating (and the great staff),0.8519,0.0,0.0,1.0,0.0,can not fly love open seating great staff,,2
28038,2017-10-29,18:10:52,Nicole_Cherry,@HullMckayla @NoFunLeaguez @SouthwestAir I feel like such a dork when I say this but I LOVE @SouthwestAir! Their crews are always so welcoming and fun. #mco435,0.9648,0.0,0.0,1.0,0.0,feel like dork say love crews always welcoming fun #mco435,['#mco435'],2
28039,2017-10-29,18:09:21,EricProfits,Love the new @SouthwestAir boards to find my gate. Great improvement and excited to see across the country!,0.9324,0.0,0.0,1.0,0.0,love new boards find gate great improvement excited see across country,,2
28043,2017-10-29,18:00:03,PhilInzinga,Thank you @SouthwestAir for reaching out and making things right! We appreciate it!,0.7639,0.0,0.0,1.0,0.0,thank reaching making things right appreciate,,4
28057,2017-10-29,17:36:47,jelmo79,"@SouthwestAir I love your airline and always try to fly it, but I have one request.  Gluten free snack options, please! #iwantasnacktoo",0.8832,0.0,0.0,1.0,0.0,love airline always try fly one request gluten free snack options please #iwantasnacktoo,['#iwantasnacktoo'],1
28061,2017-10-29,17:30:41,BrennaJue,"@TheCurrent Dear @SouthwestAir please DO NOT subject me to live music, ESPECIALLY live country music, on my next flight. Mmkay thank you.",0.7506,0.0,0.0,1.0,0.0,dear please subject live music especially live country music next flight mmkay thank,,4
28066,2017-10-29,17:20:56,guptavenu,"“Every night now is a nature hike through the Book of Revelation” - Al Gore at @CHIBelief, thanks for supporting this message @SouthwestAir!",0.7263,0.0,0.0,1.0,0.0,every night nature hike book revelation al gore thanks supporting message,,3
28068,2017-10-29,17:17:19,jimfoti59,@SouthwestAir Best commercials year to year. Love their marketing team.,0.8555,0.0,0.0,1.0,0.0,best commercials year year love marketing team,,2
28071,2017-10-29,17:14:04,WrightWin,"@SouthwestAir Totally agree, a little assistance &amp; a lot less attitude would have been nice, will be flying United going forward, appreciate the apology",0.8832,0.0,0.0,1.0,0.0,totally agree little assistance and lot less attitude would nice flying united going forward appreciate apology,,3
28080,2017-10-29,17:09:41,PinheadX,@PowerRossSorkin @pattonoswalt @SouthwestAir Entire new album! Have you heard this masterpiece yet? Amazing!!!,0.8966,0.0,0.0,1.0,0.0,entire new album heard masterpiece yet amazing,,4
28082,2017-10-29,17:09:08,nunyabz,This @SouthwestAir commercial with the basketball team is the funniest ish ever...I lol every time.,0.7506,0.0,0.0,1.0,0.0,commercial basketball team funniest ish everi lol every time,,4
28086,2017-10-29,17:02:52,PinheadX,@pattonoswalt @SouthwestAir I pay solid money for all their shows. I would love to fly in a blood soaked sky carriage while watching my favorite band eviscerate Trump,0.8126,0.0,0.0,1.0,0.0,pay solid money shows would love fly blood soaked sky carriage watching favorite band eviscerate trump,,2
28087,2017-10-29,17:02:40,tedjordan,Can I get free WiFi or movie coupons instead of Free  drink?#southwestHeart @SouthwestAir #offerFreeDrinkAndTheyAlwaysAskForMore,0.765,0.0,0.0,1.0,0.0,get free wifi movie coupons instead free drink#southwestheart #offerfreedrinkandtheyalwaysaskformore,"['#southwestheart', '#offerfreedrinkandtheyalwaysaskformore']",1
28088,2017-10-29,17:01:33,jchristalini,Airport shenanigans! Headed home from the perfect wedding! Thanks @southwestair for the ride!…,0.8164,0.0,0.0,1.0,0.0,airport shenanigans headed home perfect wedding thanks ride,,4
28092,2017-10-29,16:57:20,SporTechLove,Thanks to the wonderful flight crews of @SouthwestAir 4178 &amp; 3972 for getting us from KC to SacTown safely. You guys rocked!,0.8777,0.0,0.0,1.0,0.0,thanks wonderful flight crews and getting us kc sactown safely guys rocked,,3
28128,2017-10-29,15:42:19,onenamillion007,". @SouthwestAir I love you guys but 1 hour &amp; 40 minutes later, we’re taking off. Can we get complimentary WiFi or something? #Flight3732",0.7543,0.0,0.0,1.0,0.0,love guys hour and minutes later taking get complimentary wifi something #flight3732,['#flight3732'],2
28142,2017-10-29,15:15:28,OsamaHusain,"@SouthwestAir I’m on flight 3239 now, you should know your flight attendant Deb is absolutely outstanding.  Best Flight Attendant Ever!",0.8768,0.0,0.0,1.0,0.0,i am flight know flight attendant deb absolutely outstanding best flight attendant ever,,4
28143,2017-10-29,15:13:57,silverserpant,"Coo @SouthwestAir only airline i use, but I'd rather laugh. How bout booking the greatest comedic @adamlucidi? Id fly regularly to see him!",0.948,0.0,0.0,1.0,0.0,coo airline use i would rather laugh bout booking greatest comedic i would fly regularly see,,0
28154,2017-10-29,14:53:08,BobTheMusicDog,@SouthwestAir glad to hear that #liveat35 is still going strong. Keep up the great work at supporting musicians!,0.9273,0.0,0.0,1.0,0.0,glad hear #liveat35 still going strong keep great work supporting musicians,['#liveat35'],3
28155,2017-10-29,14:48:59,MaryContraryyy,I love when flight attendants are funny on the overhead!  Great job this morning @SouthwestAir!,0.915,0.0,0.0,1.0,0.0,love flight attendants funny overhead great job morning,,2
28187,2017-10-29,13:47:37,wifi_gypsy,"Not only is @SouthwestAir ‘s customer service on point today, but each gate at DIA is decorated and has costumes to try on 🥀 love it",0.7783,0.0,0.0,1.0,0.0,s customer service point today gate dia decorated costumes try love,,0
28190,2017-10-29,13:37:41,cmorris0024,Had a great time in San Francisco. Had a great crew coming and going @SouthwestAir!!!!!! I love me some Southwest Airlines!!!,0.9389,0.0,0.0,1.0,0.0,great time san francisco great crew coming going love southwest airlines,,4
28191,2017-10-29,13:34:49,JustinMeyerKC,@Tweet4409 @TimCowden @KCMOManager @SouthwestAir @GaryKellyCEO @KCStar @BrianHartleyKC Good morning and thank you for your interest in airport finance! Airports are self funded by users. Summary:,0.8268,0.0,0.0,1.0,0.0,good morning thank interest airport finance airports self funded users summary,,4
28201,2017-10-29,13:20:42,TJs_BCAngel,When you get blessed right before a trip! Thank you @SouthwestAir Always my #1 ️ choice to fly,0.7712,0.0,0.0,1.0,0.0,get blessed right trip thank always #1 choice fly,['#1'],4
28214,2017-10-29,12:59:49,NicInCO,"@SouthwestAir Between amazing customer service &amp; the best staff around, thank you for helping us get to @WDWToday for my dads retirement celebration ",0.9136,0.0,0.0,1.0,0.0,amazing customer service and best staff around thank helping us get dads retirement celebration,,0
28231,2017-10-29,12:06:57,notjustahooker,That perfect moment when you catch a @SouthwestAir jet flying over the #LincolnMemorial on a beautiful morning. #Freedom,0.8225,0.0,0.0,1.0,0.0,perfect moment catch jet flying #lincolnmemorial beautiful morning #freedom,"['#lincolnmemorial', '#freedom']",4
28234,2017-10-29,12:03:04,TheLittleGiant,Seriously ... @southwestair bag check is the best. For sure record time today curb to gate.,0.7003,0.0,0.0,1.0,0.0,seriously bag check best sure record time today curb gate,,4
28235,2017-10-29,11:53:46,73flyjet,"@SouthwestAir FA Crew Outstanding FLT 3367 AUS HOU !!   #makingPAs, #handlingSlowPax/Bags KickTails please",0.7835,0.0,0.0,1.0,0.0,fa crew outstanding f aus hou #makingpas #handlingslowpaxbags kicktails please,"['#makingpas', '#handlingslowpaxbags']",4
28240,2017-10-29,11:48:03,Wyntertime,@SouthwestAir LOVEEEEEEE flying with you guys! It’s to early for anyone to be awake and your agents are friendly and smiling. I adore you ,0.8777,0.0,0.0,1.0,0.0,loveeeeeee flying guys early anyone awake agents friendly smiling adore,,0
28242,2017-10-29,11:44:18,BionicSocialite,Best part of flying @SouthwestAir? The subtle marketing funnies left all over the gates. Feeds my creative marketing mind. #legit,0.8555,0.0,0.0,1.0,0.0,best part flying subtle marketing funnies left gates feeds creative marketing mind #legit,['#legit'],4
28243,2017-10-29,11:35:19,aprilhawkz,Happiness is a half full 6a SW flight. Bring on the champs! Charleston... I’m coming for ya. #SouthwestAirlines @SouthwestAir,0.7712,0.0,0.0,1.0,0.0,happiness half full sw flight bring chands charleston i am coming ya #southwestairlines,['#southwestairlines'],3
28244,2017-10-29,11:34:42,SporTechLove,"Hey there @SouthwestAir 4178! I'm rolling with ya'll to SacTown, via Denver. Sorry about the glair, but the wheels are so fresh &amp; so clean!",0.8559,0.0,0.0,1.0,0.0,hey i am rolling you all sactown denver sorry glair wheels fresh and clean,,4
28249,2017-10-29,10:54:35,MrsHopp126,MEM ️MDW with @SouthwestAir. Good way to start the day :),0.7096,0.0,0.0,1.0,0.0,mem ️mdw good way start day,,3
28256,2017-10-29,09:41:58,LockMattWood,"Hey @SouthwestAir, great job up there stay safe guys!",0.807,0.0,0.0,1.0,0.0,hey great job stay safe guys,,3
28277,2017-10-29,06:52:00,linkdmd,@AmericanAir and now you make me check a bag with three open bins.  Wow. Great job. @SouthwestAir forever now!!!!,0.877,1.0,0.0,1.0,0.0,make check bag three open bins wow great job forever,,3
28281,2017-10-29,06:17:19,Shay1990,@Star1013 I always fly @SouthwestAir &amp; im pretty bummed I've yet to get a mid air concert lol sign me up! ️,0.7424,0.0,0.0,1.0,0.0,always fly and i am pretty bummed i have yet get mid air concert lol sign,,3
28282,2017-10-29,06:11:09,Brrap_Brrap,@theemilyjones92 @SouthwestAir Cool costume! Toulouse looks awesome.,0.7712,0.0,0.0,1.0,0.0,cool costume toulouse looks awesome,,3
28285,2017-10-29,06:02:44,adonisdees,"@NoFunLeaguez @SouthwestAir I'm glad I saw this, Southwest is my favorite airlines! Nice tips on what to do at whatever destination one might want to go #MCO435",0.8553,0.0,0.0,1.0,0.0,i am glad saw southwest favorite airlines nice tips whatever destination one might want go #mco435,['#mco435'],3
28290,2017-10-29,05:51:10,luttringer_matt,@re2pectaj @trin_413 the best thing about being the principal of @NotreDameRiv @ND_ASB @ND_TitanFB @ND_TitanFB  are my students! &amp; thanks to @SouthwestAir,0.8122,0.0,0.0,1.0,0.0,best thing principal students and thanks,,3
28299,2017-10-29,05:33:00,dannotdaniel,"@pattonoswalt @SouthwestAir ladies and gentlemen we are at 10,000 feet.  Please feel free to use approved electronic BLOOD CANONS 🤘",0.8126,0.0,0.0,1.0,0.0,ladies gentlemen feet please feel free use approved electronic blood canons,,1
28306,2017-10-29,05:06:43,DrJasonJohnson,Things I want on my @SouthwestAir flight Free WiFiTV on every seat Better free snacks A free concert that will keep me awake ? No,0.8979,0.0,0.0,1.0,0.0,things want flight free wifitv every seat better free snacks free concert keep awake,,1
28328,2017-10-29,04:21:45,PippyPipes,Wow!!  I have a treat for them....I play bagpipes!!how about it @SouthwestAir ???,0.8912,0.0,0.0,1.0,0.0,wow treat themi play bagpipeshow,,3
28371,2017-10-29,03:31:53,future__ghost,@DMJreports @GWARofficial @SouthwestAir @JaredPStout Halloween is the best holiday.,0.7845,0.0,0.0,1.0,0.0,halloween best holiday,,0
28372,2017-10-29,03:31:35,RBrigle,@BretHoovler @SouthwestAir It's all good the @OhioStFootball won today,0.765,0.0,0.0,1.0,0.0,good today,,0
28374,2017-10-29,03:30:30,davidjdeal,@SouthwestAir I'm writing a blog post on #Liveat35. Who might be able to share stats on the success of the program for SWA since 2011?,0.7096,0.0,0.0,1.0,0.0,i am writing blog post #liveat35 might able share stats success program swa since,['#liveat35'],3
28412,2017-10-29,03:18:36,havilandmike,@pattonoswalt @SouthwestAir Bout to watch @TheVandals in Honolulu. Better music and a better mutant @Warren_FitzG,0.7003,0.0,0.0,1.0,0.0,bout watch honolulu better music better mutant,,1
28438,2017-10-29,03:03:09,pj_moton,Thanks @SouthwestAir for an amazing travel experience yet again...️,0.7717,0.0,0.0,1.0,0.0,thanks amazing travel experience yet again️,,4
28442,2017-10-29,02:56:41,Matt4Music,Sincere thank you to the team at @southwestair for saving our trip from LAS-LAX. Your crew is amazing.,0.8402,0.0,0.0,1.0,0.0,sincere thank team saving trip laslax crew amazing,,4
28450,2017-10-29,02:41:17,pj_moton,@SouthwestAir treats me like a king every time! Oh how I love them ,0.7901,0.0,0.0,1.0,0.0,treats like king every time oh love,,2
28453,2017-10-29,02:33:43,caseyinakilt,@SouthwestAir Thanks for the great view tonight!  Made better by exceptional service! #DenverToIndy #MidwesternSunset,0.8881,0.0,0.0,1.0,0.0,thanks great view tonight made better exceptional serviceenvertoindy #midwesternsunset,['#midwesternsunset'],3
28456,2017-10-29,02:24:51,DearDez_,"Captain is a Houston fan, flying a plane to LAX...with Dodger Fans 🤔 how is this going to work? Haha good fun, I love @SouthwestAir",0.9403,0.0,0.0,1.0,0.0,captain houston fan flying plane laxwith dodger fans going work haha good fun love,,0
28461,2017-10-29,02:18:40,MamaInstincts,@SouthwestAir So is there a specific day of the week you’re flying direct BWI - SJO? It would make searching for the flight easier. Thanks!,0.7177,0.0,0.0,1.0,0.0,specific day week you are flying direct bwi sjo would make searching flight easier thanks,,3
28462,2017-10-29,02:15:12,seaninwindycity,"Dear @SouthwestAir you're phenomenal crew on Flight  343 from @fly2midway to @AUStinAirport were awesome!  Thanks Glen, Lisa &amp; Taylor!",0.8802,0.0,0.0,1.0,0.0,dear you are phenomenal crew flight awesome thanks glen lisa and taylor,,4
28465,2017-10-29,02:07:26,basschica,"@SouthwestAir Excellent, thank you so much for checking! I have a flight next week so hopefully no mechanical delays for my short weekend with friends! ",0.8978,0.0,0.0,1.0,0.0,excellent thank much checking flight next week hopefully mechanical delays short weekend friends,,4
28466,2017-10-29,02:07:16,theweakdonteat,Stupid idea @SouthwestAir just give me free WiFi + free headphones + some good movies to watch with no flight delays and I’m good,0.7783,0.0,0.0,1.0,0.0,stupid idea give free wifi free headphones good movies watch flight delays i am good,,1
28470,2017-10-29,01:59:32,katylanders,@SouthwestAir Sure does! Thanks all! Have a fantastic evening.,0.855,0.0,0.0,1.0,0.0,sure thanks fantastic evening,,0
28486,2017-10-29,01:45:02,Smoothforce,"@VirginAmerica, my post abt my old fav @SouthwestAir. 1st flight w/you yes a delay but the capt updated 2x’s, friendly staff #1240 #Respect",0.7579,0.0,0.0,1.0,0.0,post abt old fav flight wyou yes delay capt updated friendly staff #1240 spect,['#1240'],4
28487,2017-10-29,01:45:00,TexasRW,"Wow, I'm digging the new signs with more detailed flight and gate info at Dallas Love Field @SouthwestAir",0.8402,0.0,0.0,1.0,0.0,wow i am digging new signs detailed flight gate info dallas love field,,2
28505,2017-10-29,01:17:42,MrJustinConn,"Gee @SouthwestAir , you sure know how to make a guy feel special on his birthday (the pretzel dust in the hair really tops it off :)",0.8908,0.0,0.0,1.0,0.0,gee sure know make guy feel special birthday pretzel dust hair really tops,,3
28512,2017-10-29,01:00:15,BrysonPanas,@okiepir8 @SouthwestAir Haha SW tweeted you back. Great customer service!,0.8122,0.0,0.0,1.0,0.0,haha sw tweeted back great customer service,,0
28518,2017-10-29,00:42:19,SuperHoosier,"@ncchrisp First drink is on @SouthwestAir since it is a holiday!  Woohoo.   Not sure the outfit you described would ""fly"" with TSA.  I do have this",0.8221,0.0,0.0,1.0,0.0,first drink since holiday woohoo sure outfit described would fly tsa,,1
28522,2017-10-29,00:38:19,dmenesesSDNL,@SouthwestAir flight 1684 to Tampa last night was special.  Crew celebrated granddaughter Avery’s 1st flight and Captain did too.  Cockpit visit upon landing.  #SouthwestAirlines rock!,0.7712,0.0,0.0,1.0,0.0,flight tanda last night special crew celebrated granddaughter averys flight captain cockpit visit upon landing #southwestairlines rock,['#southwestairlines'],4
28536,2017-10-29,00:14:02,shushunatural,This morning's 7:05am @SouthwestAir from Boston @loganairports to Chicago @midway was peaceful &amp; beautiful as always. Thank you. ,0.8625,0.0,0.0,1.0,0.0,mornings boston chicago peaceful and beautiful always thank,,3
28537,2017-10-29,00:13:16,CNikoleS,"I love that I live in time when I can watch my @astros #EarnHistory from an ️ at 20,000 ! Thanks, @SouthwestAir! Leggo ️️️",0.8264,0.0,0.0,1.0,0.0,love live time watch #earnhistory thanks leggo ️️️,['#earnhistory'],2
28551,2017-10-28,23:45:25,kikikikigarcia,You have to rub your plane for Good Luck!!  @southwestair #vegasbaby #drinksplease #6312,0.7568,0.0,0.0,1.0,0.0,rub plane good luck #vegasbabyrinksplease #6312,"['#vegasbabyrinksplease', '#6312']",3
28553,2017-10-28,23:42:19,mattmaxwell,Diane at baggage check in Boston Logan spent ten minutes helping me repack to get under 50lbs. She was amazing. @SouthwestAir,0.7184,0.0,0.0,1.0,0.0,diane baggage check boston logan spent ten minutes helping repack get amazing,,4
28556,2017-10-28,23:41:28,lauren_c_may,@SouthwestAir Absolutely! We love southwest!,0.7238,0.0,0.0,1.0,0.0,absolutely love southwest,,2
28561,2017-10-28,23:37:13,MaxFireBox,Hey @SouthwestAir! Once again your staff is above and beyond. Huge thank you for the excellent service on our  Trip.,0.8313,0.0,0.0,1.0,0.0,hey staff beyond huge thank excellent service trip,,0
28563,2017-10-28,23:32:43,agarrett_,@SouthwestAir You guys are so awesome. I'm happy to wait.,0.8808,0.0,0.0,1.0,0.0,guys awesome i am happy wait,,0
28566,2017-10-28,23:29:00,benmiller,".@southwestair is great, but it’d be even greater with @NBA League Pass.",0.7003,0.0,0.0,1.0,0.0,southwestair great itd even greater league pass,,3
28577,2017-10-28,23:10:18,chantelt3,"Dear @SouthwestAir,Thank you for not killing us on that flight to Atlanta. Pilots did a fabulous job. #wannagetaway",0.8596,0.0,0.0,1.0,0.0,dear killing us flight atlanta pilots fabulous job #wannagetaway,['#wannagetaway'],4
28595,2017-10-28,22:41:05,KeinikAlina,Gotta love an empty flight!And I'm loving the new seats @southwestair! So comfy and…,0.8353,0.0,0.0,1.0,0.0,gotta love empty flightand i am loving new seats comfy and,,2
