,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
40526,2017-10-28,18:35:30,ChrisSpoons,"Thanks for the lovely flight, @AmericanAir! See you again soon. ",0.7901,1.0,0.0,0.0,0.0,thanks lovely flight see soon,,1
40531,2017-10-28,18:28:28,samuelhfagan,@AmericanAir 45 minutes since landing.   still on the plane. The best thing is ... nobody cares. usual,0.802,1.0,0.0,0.0,0.0,minutes since landing still plane best thing nobody cares usual,,4
40536,2017-10-28,18:24:48,femmemystique_,Airlines like @AmericanAir need to learn a very important lesson: WHEELCHAIRS SHOULD BE TREATED WITH AS MUCH CARE AS A PERSON.,0.8189,1.0,0.0,0.0,0.0,airlines like need learn important lesson wheelchairs treated much care person,,0
40557,2017-10-28,17:54:27,RL_ReginaGeorge,@AmericanAir PERFECT ! I really do appreciate that!,0.84,1.0,0.0,0.0,0.0,perfect really appreciate,,0
40581,2017-10-28,17:33:13,dschmitt1234,@jillienp @AmericanAir Safe travels. Happy Birthday. Enjoy your day,0.8689,1.0,0.0,0.0,0.0,safe travels happy birthday enjoy day,,2
40604,2017-10-28,17:09:24,DavidOcamb,The cheese plate from @AmericanAir is a surprisingly good paleo option. We'd LOVE more low carb snack options though! :),0.8986,1.0,0.0,0.0,0.0,cheese plate surprisingly good paleo option wed love low carb snack options though,,1
40610,2017-10-28,17:00:46,ChrisSpoons,"Nice to see you again, @AmericanAir! Thanks for the AAmazing upgrade.  AA2455",0.7177,1.0,0.0,0.0,0.0,nice see thanks aamazing upgrade aa2455,,4
40627,2017-10-28,16:47:15,sherryk1724,"@AmericanAir - thank you for upgrading my daughter, flying in uniform today, to first class!  Awesome job!",0.8011,1.0,0.0,0.0,0.0,thank upgrading daughter flying uniform today first class awesome job,,4
40640,2017-10-28,16:34:31,reasonphilly,@oldandslow1961 @AmericanAir Thanks for the important information! When there’s a travel alert for white males (lol) we’ll make sure to check in with you.,0.8172,1.0,0.0,0.0,0.0,thanks important information there is travel alert white males lol well make sure check,,2
40641,2017-10-28,16:34:30,StandbySuccess,@kellyheida @althebrewer @flyLAXairport @AmericanAir Very nice! Glad you made it!,0.7879,1.0,0.0,0.0,0.0,nice glad made,,4
40643,2017-10-28,16:33:20,JulieMendelsohn,@TomPodolec @flightradar24 @AmericanAir @flightradar24 is the best app!! Thank You!! Glad it was an uneventful fix. 🤗,0.8972,1.0,0.0,0.0,0.0,best app thank glad uneventful fix,,2
40651,2017-10-28,16:28:02,kellyheida,"@StandbySuccess @althebrewer @flyLAXairport @AmericanAir It was! Middle seats with a toddler came with challenges, but we got there happy, healthy, and on schedule!",0.8843,1.0,0.0,0.0,0.0,middle seats toddler came challenges got happy heahy schedule,,1
40665,2017-10-28,16:17:02,TRUsteven,"@AmericanAir thanks the heads up that my flights canceled, i’ll enjoy this 6 hour wait in the airport",0.7269,1.0,0.0,0.0,0.0,thanks heads flights canceled i will enjoy hour wait airport,,4
40667,2017-10-28,16:15:39,Baxter1Lyndsey,@AmericanAir Ok thanks. I’ve chosen our seats for the other 3 flights as I no now you can! Thanks again,0.7263,1.0,0.0,0.0,0.0,ok thanks i have chosen seats flights thanks,,0
40679,2017-10-28,16:00:38,abc13houston,You could win a trip for 2 to the #AMAs on Nov 19. Prize includes hotel &amp; airfare provided by @AmericanAir,0.7964,1.0,0.0,0.0,0.0,could win trip #amas november prize includes hotel and airfare provided,['#amas'],2
40685,2017-10-28,15:58:19,Kathleen_Ralph,In Phoenix!   Howdy @AmericanAir   Thanks for the fun flight!,0.7772,1.0,0.0,0.0,0.0,phoenix howdy thanks fun flight,,2
40689,2017-10-28,15:53:07,marysalerno217,@micahbachtold @AmericanAir Wow. AA replied to your Tweet. Nice.,0.765,1.0,0.0,0.0,0.0,wow american airlines replied tweet nice,,1
40696,2017-10-28,15:46:29,Rebels1018,@AmericanAir AA FLT 1702 (IAH -&gt; CLT). It was a very enjoyable flight with a great crew!  Thanks.  Now on to DCA.,0.8881,1.0,0.0,0.0,0.0,american airlines f iah c enjoyable flight great crew thanks dca,,4
40702,2017-10-28,15:39:33,sarvi_here,@AmericanAir you have the best folks at checkin counter @Fly_Nashville Robert Bradford and Irma you guys are awesome !!!!!,0.8877,1.0,0.0,0.0,0.0,best folks checkin counter robert bradford irma guys awesome,,1
40711,2017-10-28,15:31:39,flypdx,@Parimrock @jonnarveson @FlyingHighRyan @CLTAirport @AmericanAir Yes! That really was an incredible experience! We enjoyed hosting the #PDXrunwayrun.,0.7639,1.0,0.0,0.0,0.0,yes really incredible experience enjoyed hosting #pdxrunwayrun,['#pdxrunwayrun'],2
40727,2017-10-28,15:24:11,PatBateman23,Nice welcome this morning from our concierge for flight #aa593 to #ORD Thanks @AmericanAir #conciergekey,0.8271,1.0,0.0,0.0,0.0,nice welcome morning concierge flight #aa593 #ord thanks #conciergekey,"['#aa593', '#ord', '#conciergekey']",2
40729,2017-10-28,15:23:43,PepeLives2016,@AttorneyGriggs @NAACP @AmericanAir @DerrickNAACP Why wait around in racismland when glorious civilizations of Africa await? Book your congolese cruise today!,0.7088,1.0,0.0,0.0,0.0,wait around racismland glorious civilizations africa await book congolese cruise today,,0
40737,2017-10-28,15:19:24,nickfourn,"@turtle_elliott @aggiepm @AmericanAir @mdendorfer @iwanaleya He will be awesome, I’m sure!",0.7712,1.0,0.0,0.0,0.0,awesome i am sure,,0
40758,2017-10-28,15:07:03,ST1972UK,"@AmericanAir Credit where it’s due! The staff at CLT lounge are some of the best around. Friendly, helpful and a pleasant welcome for any weary traveller",0.9538,1.0,0.0,0.0,0.0,credit due staff c lounge best around friendly helpful pleasant welcome weary traveller,,4
40769,2017-10-28,15:00:24,DanLovaglia,"Names are dear to people, so speaking one’s well hits the heart. Thank you, @AmericanAir for saying “Lovaglia” spot-on today! #loveyourwork",0.7754,1.0,0.0,0.0,0.0,names dear people speaking ones well hits heart thank saying lovaglia spoton today #loveyourwork,['#loveyourwork'],4
40782,2017-10-28,14:52:45,jane_walker,"@nickfourn @AmericanAir @mdendorfer @iwanaleya Wow.   What an emotional rollercoaster of a week.  It's time for another climb, so...Republic wins today!",0.8553,1.0,0.0,0.0,0.0,wow emotional rollercoaster week time another climb sorepublic wins today,,1
40783,2017-10-28,14:52:19,tlaskawy,@AmericanAir Great crew working 722 to SFO-PHL today. Much appreciated!,0.8268,1.0,0.0,0.0,0.0,great crew working sfophl today much appreciated,,4
40788,2017-10-28,14:48:41,marcy_plefka,@AmericanAir Waited an hour for the customer service equivalent of a “k” text luckily your reps in the terminal were kind so I’ll let it slide ,0.7717,1.0,0.0,0.0,0.0,waited hour customer service equivalent text luckily reps terminal kind i will let slide,,3
40794,2017-10-28,14:46:55,ST1972UK,@AmericanAir Awesome first flight of 6 this trip from MCO to CLT. New plane and always a lovely smile at CLT lounge for a BA Gold Member,0.886,1.0,0.0,0.0,0.0,awesome first flight trip mco c new plane always lovely smile c lounge ba gold member,,2
40801,2017-10-28,14:40:10,dweb07,@AmericanAir Thank you for many years of adventure and God willing many more to come.,0.7096,1.0,0.0,0.0,0.0,thank many years adventure god willing many come,,4
40823,2017-10-28,14:21:20,jonnarveson,Great day at @CLTAirport for the runway 5K!  Beautiful @AmericanAir A330 on static display.,0.8516,1.0,0.0,0.0,0.0,great day runway beautiful a330 static display,,2
40838,2017-10-28,14:12:25,dweb07,@AmericanAir AAdvantage has made loyalty very easy and helped make many travel adventures possible and stress free.,0.8622,1.0,0.0,0.0,0.0,aadvantage made loyay easy helped make many travel adventures possible stress free,,4
40841,2017-10-28,14:11:08,iwanaleya,@Elidrums @AmericanAir Yeah we were trying to keep it on the DL and make a great surprise trip out of it. But the plane that we disembarked is already taxiing,0.8126,1.0,0.0,0.0,0.0,yeah trying keep dl make great surprise trip plane disembarked already taxiing,,4
40850,2017-10-28,14:03:26,mdendorfer,"So it was supposed to be an awesome surprise, but thanks to an awful decision by @AmericanAir we will be cheering @SacRepublicFC from home.",0.8126,1.0,0.0,0.0,0.0,supposed awesome surprise thanks awful decision cheering home,,2
40884,2017-10-28,13:34:17,pmlowery,@AmericanAir I appreciate that and for the record the staff on the plane has been wonderful and as helpful as possible,0.8481,1.0,0.0,0.0,0.0,appreciate record staff plane wonderful helpful possible,,4
40913,2017-10-28,13:04:54,JeremyHarrisTV,"@AmericanAir Great service as usual on my favorite airline @AmericanAir , took the red eye from #SLC and the staff was ",0.7964,1.0,0.0,0.0,0.0,great service usual favorite airline took red eye #slc staff,['#slc'],3
40915,2017-10-28,13:02:52,RiceLake1969,Outbound on @AmericanAir MIA-BCN this evening. Certainly hope the flight's not 2 hours late departing like it was last night!,0.7959,1.0,0.0,0.0,0.0,outbound miabcn evening certainly hope flights hours late departing like last night,,1
40919,2017-10-28,12:58:09,SKim628,Thank you @AmericanAir for taking care of your customers!! Vacation saved,0.8436,1.0,0.0,0.0,0.0,thank taking care customers vacation saved,,0
40922,2017-10-28,12:56:59,tepsamark,Great! AA scheduled my flights giving me 6 minutes to sprint from Terminal E to Terminal C to board #notcool #sweatyflight @AmericanAir,0.7777,1.0,0.0,0.0,0.0,great american airlines scheduled flights giving minutes sprint terminal terminal board #notcool #sweatyflight,"['#notcool', '#sweatyflight']",4
40935,2017-10-28,12:36:26,HaupertWilliam,@AmericanAir nice job on the renovation at the O’Hare Admirals Club. Looks great!,0.8655,1.0,0.0,0.0,0.0,nice job renovation ohare admirals club looks great,,4
40936,2017-10-28,12:30:56,Eclectic_LStone,@AmericanAir Well @AmericanAir I'm happy for you and love that you wanted to best SW but not ask a paying passenger what happened.,0.7964,1.0,0.0,0.0,0.0,well i am happy love wanted best sw ask paying passenger happened,,1
40942,2017-10-28,12:18:26,mybadtequila,"@AmericanAir &amp; @AllianzTravelUS still awaiting 4 U 2 make good on your commitment;  don't like Greedy Lying Racist Corporations - promised $200 change fee still nothing - over 2 weeks later!  Hispanic so no care, don't like brown boys @aclu @nccap Please Share &amp; RT",0.8369,1.0,0.0,0.0,0.0,and still awaiting make good commitment do not like greedy lying racist corporations promised change fee still nothing weeks later hispanic care do not like brown boys please share and,,0
40961,2017-10-28,12:00:34,CS_Darrow,"@OneMileataTime Excellent points.  The loyalty program is the reasons I fly so much and on @AmericanAir. Many times, I do not feel they value my business.",0.7322,1.0,0.0,0.0,0.0,excellent points loyay program reasons fly much many times feel value business,,4
40972,2017-10-28,11:46:14,dweb07,@AmericanAir #AAAdvantage loyalty program has treated us amazing. So glad to fly with this Texas based company. Great oldtime values.,0.9545,1.0,0.0,0.0,0.0,#aaadvantage loyay program treated us amazing glad fly texas based company great oldtime values,['#aaadvantage'],1
40973,2017-10-28,11:46:04,burjbabe,@British_Airways @AmericanAir please help. My checked bag was left in Miami from Atlanta on my way to Gibraltar. It has been a Week. No one helping me after many telephone calls. Please help.,0.8402,1.0,0.0,0.0,0.0,please help checked bag left miami atlanta way gibraar week one helping many telephone calls please help,,0
40974,2017-10-28,11:42:45,CaptRicWilson,"Top pay, fast time to Captain &amp; guaranteed path to the cockpit of an @AmericanAir jet. @envoyaircareers the best choice! @FAPA",0.7088,1.0,0.0,0.0,0.0,top pay fast time captain and guaranteed path cockpit jet best choice,,1
41007,2017-10-28,10:50:03,adnan_samia,Thanks @AmericanAir 4 doing the most compared 2 other #Airlines 4 #PuertoRicoRelief! U allowed us 2 help as well :),0.8748,1.0,0.0,0.0,0.0,thanks compared #airlines #puertoricorelief allowed us help well,"['#airlines', '#puertoricorelief']",0
41008,2017-10-28,10:45:28,NewsAmericanAir,@AmericanAir Issues Strong Guidance as Ticket Pricing Improves - @TheStreet_News :,0.7269,1.0,0.0,0.0,0.0,issues strong guidance ticket pricing improves,,0
41019,2017-10-28,10:19:48,FlyMito,@AmericanAir You definitely have an awesome look!,0.7959,1.0,0.0,0.0,0.0,definitely awesome look,,1
41024,2017-10-28,09:59:25,sjdavison,"@AmericanAir Thanks, received an email a few weeks ago saying it was changed to 15:00 so glad I checked",0.7761,1.0,0.0,0.0,0.0,thanks received email weeks ago saying changed glad checked,,2
41026,2017-10-28,09:48:03,ThatBeatBear,@AmericanAir lol. Flight running behind because the crew didn’t show up for work. Love it.,0.7906,1.0,0.0,0.0,0.0,lol flight running behind crew did not show work love,,1
41042,2017-10-28,08:29:36,FOHeming,Omg I think I saw a @AmericanAir 777 on approach into @HeathrowAirport! What a sexy airport and sexy plane and sexy airline! ,0.8953,1.0,0.0,0.0,0.0,omg think saw approach sexy airport sexy plane sexy airline,,0
41043,2017-10-28,08:28:46,mcaliari,"@AmericanAir Good to know! I’ll advertise your policy, airport shops won’t be happy with that new information. Thanks for taking my shopping away from me",0.8687,1.0,0.0,0.0,0.0,good know i will advertise policy airport shops will not happy new information thanks taking shopping away,,1
41106,2017-10-28,06:08:11,alexazarSAN,@AmericanAir Nice flight last night #66 to BCN. Food was really good too. Rosalind took great care of us. Loved her. See you on the return.,0.9531,1.0,0.0,0.0,0.0,nice flight last night #66 bcn food really good rosalind took great care us loved see return,['#66'],4
41110,2017-10-28,06:01:47,dominickevans,@VilissaThompson @GreggBeratan @Sblahov @AmericanAir I'm so glad you have friends nearby! So sorry this happened!,0.788,1.0,0.0,0.0,0.0,i am glad friends nearby sorry happened,,1
41133,2017-10-28,05:24:57,bijeshcnair,Thanks to @qatarairways n @AmericanAir. I'm yet to meet my nephew for the first time. Your American team did a great job to make this happen,0.7906,1.0,0.0,0.0,0.0,thanks i am yet meet nephew first time american team great job make happen,,4
41147,2017-10-28,05:04:54,tripleking,@AmericanAir Landed @ 12:30 still waiting for bags.  Great flight experience! Advantage member.,0.75,1.0,0.0,0.0,0.0,landed still waiting bags great flight experience advantage member,,4
41154,2017-10-28,05:00:16,TheForwardCabin,@MilesTalk @miffSC @AmericanAir Just reporting back what the nice folks at Corpcomm said. :),0.7003,1.0,0.0,0.0,0.0,reporting back nice folks corpcomm said,,4
41168,2017-10-28,04:42:30,Scarly_Rose,Just had the most amazing flight on @AmericanAir AA254. A HUGE amount of love to Julie &amp; Lisa ️ You spoilt us honeymooners! Thank you ,0.9339,1.0,0.0,0.0,0.0,amazing flight aa254 huge amount love julie and lisa spoi us honeymooners thank,,1
41180,2017-10-28,04:27:41,novemberdawn,When will airlines like @AmericanAir treat disabled travelers w/ respect? Return Vilissa's wheelchair so she can rock the #WomensConvention.,0.8074,1.0,0.0,0.0,0.0,airlines like treat disabled travelers respect return vilissas wheelchair rock #womensconvention,['#womensconvention'],4
41191,2017-10-28,04:14:20,DisabledLatinx,"See you soon, Vilissa!  Sending positive energy.  @AmericanAir needs to get it together. 🤦‍️",0.7177,1.0,0.0,0.0,0.0,see soon vilissa sending positive energy needs get together 🤦️,,1
41204,2017-10-28,04:05:45,sarahgranger,Not cool. I haven’t flown @AmericanAir by choice in 15+ years because of things like this. Amazing they’re still in business.,0.8519,1.0,0.0,0.0,0.0,cool have not flown choice years things like amazing they are still business,,1
41249,2017-10-28,03:26:31,elyssakathryn,@AmericanAir I would advise that American acts swiftly and generously and then take steps to make sure this does not happen again.,0.743,1.0,0.0,0.0,0.0,would advise american acts swiftly generously take steps make sure happen,,1
41259,2017-10-28,03:17:30,NewsAmericanAir,@AmericanAir Reveals Virtual Control Center Promising Better #Travel for Passengers - NBC 5 Dallas-Fort Worth :,0.7579,1.0,0.0,0.0,0.0,reveals virtual control center promising better #travel passengers nbc dallasfort worth,['#travel'],2
41261,2017-10-28,03:16:51,megturney,@nikkicamcam @AmericanAir But not for meeeeee - so I need help. And boy is their tech support line not giving it to me. lol,0.7538,1.0,0.0,0.0,0.0,meeeeee need help boy tech support line giving lol,,0
41266,2017-10-28,03:12:02,changemustcome7,@JohnLukeNYC @AmericanAir Be safe keep smiling and keep hope alive. .,0.886,1.0,0.0,0.0,0.0,safe keep smiling keep hope alive,,2
41267,2017-10-28,03:11:46,TheFlyingHomo,"@AmericanAir Great job and good energy from Melinda at the Executive Platinum Desk, definitely a + change from previous lost agents.",0.8591,1.0,0.0,0.0,0.0,great job good energy melinda executive platinum desk definitely change previous lost agents,,4
41272,2017-10-28,03:04:52,sparklekitchen,@AmericanAir Best and least messy confetti! Happy Friday! ,0.8908,1.0,0.0,0.0,0.0,best least messy confetti happy friday,,1
41285,2017-10-28,02:55:58,rubinervin,Thank you @AmericanAir for your help! My baby brother is coming home!!,0.7249,1.0,0.0,0.0,0.0,thank help baby brother coming home,,0
41286,2017-10-28,02:55:22,Dylannnn27,Oh yay you bring your free ass pretzels to make up for a 2 hour delay! Perfect! A drink would be more appropriate....@AmericanAir,0.7339,1.0,0.0,0.0,0.0,oh yay bring free ass pretzels make hour delay perfect drink would appropriateamericanair,,4
41292,2017-10-28,02:46:54,Peakway3,@AmericanAir This is why #imissusairways they appreciated loyal customers.,0.7506,1.0,0.0,0.0,0.0,#imissusairways appreciated loyal customers,['#imissusairways'],4
41334,2017-10-28,02:14:48,nicoletyyy_,@AmericanAir nvm i called and it was fixed! thanks :),0.7345,1.0,0.0,0.0,0.0,nvm called fixed thanks,,0
41342,2017-10-28,02:11:22,sosborne4,"@AmericanAir You have a fantastic agent in Grand Cayman. Sorry can’t recall her name-starts with R. Great lady, great teamwork with @British_Airways",0.9382,1.0,0.0,0.0,0.0,fantastic agent grand cayman sorry can not recall namestarts great lady great teamwork,,4
41351,2017-10-28,02:09:07,PuppiesGuy,"It's always an honor to work @AmericanAir, but moreso tonight as it's Honor Flight #3 for the week. #LetGoodTakeFlight #HonorFlight #AATeam",0.7506,1.0,0.0,0.0,0.0,always honor work moreso tonight honor flight #3 week #letgoodtakeflight #honorflight #aateam,"['#3', '#letgoodtakeflight', '#honorflight', '#aateam']",2
41353,2017-10-28,02:08:58,_peech,@ElleWCarter @AmericanAir I just did. I'm glad they found it but honestly I hope they are doing a heck of a lot more than just getting it to her. How do u lose a whole wheelchair? Like...,0.743,1.0,0.0,0.0,0.0,i am glad found honestly hope heck lot getting lose whole wheelchair like,,1
41367,2017-10-28,02:05:31,Chancellor3stax,Thank you @AmericanAir today.  Y’all came thru today finally!!! Nadia out here n Vegas has really done an outstanding job and HELPING.  Thx,0.9197,1.0,0.0,0.0,0.0,thank today you all came thru today finally nadia vegas really done outstanding job helping thx,,4
41374,2017-10-28,02:01:21,T_minniemu,The BA team at Grand Cayman airport were fantastic. Thanks to all @British_Airways @AmericanAir,0.8591,1.0,0.0,0.0,0.0,ba team grand cayman airport fantastic thanks,,4
41378,2017-10-28,01:58:36,SierraRickards,@AmericanAir Awesome! Thanks you guys! You’re rad.,0.8217,1.0,0.0,0.0,0.0,awesome thanks guys you are rad,,1
41396,2017-10-28,01:52:58,cardigansink,".@AmericanAir, if it's true this is you, someone from your support team better wake tf up and respond before this goes viral.",0.8126,1.0,0.0,0.0,0.0,american air true someone support team better wake tf respond goes viral,,0
41413,2017-10-28,01:45:07,EllenFain1,@brentgilroy @AmericanAir Delta is much better.  I have always been happy with it.,0.765,1.0,0.0,0.0,0.0,dea much better always happy,,1
41425,2017-10-28,01:40:58,sosborne4,"Please @British_Airways, be sure to commend Paula &amp; Kersey at Grand Cayman &amp; colleagues from @AmericanAir. They are stars, done you proud",0.9118,1.0,0.0,0.0,0.0,please sure commend paula and kersey grand cayman and colleagues stars done proud,,4
41430,2017-10-28,01:39:22,TiffanyAndLupus,Can everyone please help amplify &amp; ensure Vilissa hears from @AmericanAir please? This is absolutely unacceptable! ,0.7095,1.0,0.0,0.0,0.0,everyone please help andlify and ensure vilissa hears please absolutely unacceptable,,0
41432,2017-10-28,01:38:41,sosborne4,BA252 from Grand Cayman to LHR cancelled-foul weather (travel ads lie!). Great service from @British_Airways &amp; @AmericanAir- many thanks ,0.8832,1.0,0.0,0.0,0.0,ba252 grand cayman 1 hour cancelledfoul weather travel ads lie great service and many thanks,,3
41438,2017-10-28,01:34:08,christycrabbe,@TamikaDMallory @womensmarch @VilissaThompson @AmericanAir @CLTAirport  Can you help this person??? Please?,0.7149,1.0,0.0,0.0,0.0,help person please,,0
41447,2017-10-28,01:31:04,bhuynh08,@AmericanAir ceo Doug Parker wishes #miles were like #bitcoin.. Clearly doesn't know what it is as that implies miles could go up in value,0.802,1.0,0.0,0.0,0.0,ceo doug parker wishes #miles like #bitcoin clearly does not know implies miles could go value,"['#miles', '#bitcoin']",0
41462,2017-10-28,01:23:21,268soundgirl,#nowlookatgod   hope this helps @AmericanAir improve their service!,0.8439,1.0,0.0,0.0,0.0,#nowlookatgod hope helps improve service,['#nowlookatgod'],3
41466,2017-10-28,01:22:42,FYGblog,@AmericanAir #wheelsup is good. Flight vouchers for all the passengers would be great and help you keep us as customers.,0.8658,1.0,0.0,0.0,0.0,#wheelsup good flight vouchers passengers would great help keep us customers,['#wheelsup'],0
41474,2017-10-28,01:20:02,evldave,"@AmericanAir Just got on AA2653.  Jeff was very helpful, helped me find a better seat on a partially full flight.Great service, great guy!",0.8856,1.0,0.0,0.0,0.0,got aa2653 jeff helpful helped find better seat partially full flightgreat service great guy,,3
41482,2017-10-28,01:13:16,CXO_Insights,Thanks @AmericanAir for the free drink due to a slightly delayed flight. That's the way to treat a customer!,0.8217,1.0,0.0,0.0,0.0,thanks free drink due slightly delayed flight thats way treat customer,,4
41518,2017-10-28,00:58:39,Schmitt000,@SMlilula @AmericanAir They don't care in the same boat 8 hours and counting my youngest bday 10th party without her daddy. #AAdoesntcare. Hopefully they win.,0.763,1.0,0.0,0.0,0.0,do not care boat hours counting youngest bday party without daddy #aadoesntcare hopefully win,['#aadoesntcare'],0
41532,2017-10-28,00:52:35,FYGblog,Crew has been great! But we want food and working toilets! Flight 2110! @AmericanAir,0.7412,1.0,0.0,0.0,0.0,crew great want food working toilets flight,,4
41537,2017-10-28,00:51:03,jessicacastro78,Gloria @AmericanAir.... outstanding representation of your company!! Thank you for being so amazing and helping me today! You are very much appreciated!,0.9616,1.0,0.0,0.0,0.0,gloria outstanding representation company thank amazing helping today much appreciated,,1
41542,2017-10-28,00:48:19,MissKerriKeafer,"@AmericanAir was told I’d receive my bag via delivery by 1 pm today.  Got a call at 330 promising 6. Still not here, almost 8.  Please Help!",0.7543,1.0,0.0,0.0,0.0,told i would receive bag delivery pm today got call promising still almost please help,,0
41543,2017-10-28,00:47:11,miffSC,@TheForwardCabin @AmericanAir We are often forced into mileage runs to not only earn something (status) but we are giving loyalty in the process.,0.7814,1.0,0.0,0.0,0.0,often forced mileage runs earn something status giving loyay process,,4
41583,2017-10-28,00:09:30,Treasure330,@AmericanAir Thanks to the kind employee in CDMX and those in cargo recheck Dallas. They were great today.,0.886,1.0,0.0,0.0,0.0,thanks kind employee cdmx cargo recheck dallas great today,,2
41584,2017-10-28,00:09:28,Ouren,@AmericanAir @WolfgameNA @WorkWithPoppy We'd love to speak to you about getting higher quality interactive content onto your in-flight entertainment services.,0.7906,1.0,0.0,0.0,0.0,wed love speak getting higher quality interactive content onto inflight entertainment services,,1
41595,2017-10-27,23:57:15,Imytch7,@AmericanAir I’d like to request a feature on the AA app. It would be great if it featured Touch ID login.,0.765,1.0,0.0,0.0,0.0,i would like request feature american airlines app would great featured touch i would login,,4
41614,2017-10-27,23:44:40,kelley_jenifer,@Kamera_geek @MD80com @AmericanAir @bmax67 Hope you enjoyed that fantastic roar back there!,0.8777,1.0,0.0,0.0,0.0,hope enjoyed fantastic roar back,,1
41615,2017-10-27,23:44:39,jetboy8,"@AmericanAir @AmericanAir  please can you make sure Myrna (hope I got her name right) and the whole crew, including flight deck get my thanks?",0.7579,1.0,0.0,0.0,0.0,please make sure myrna hope got name right whole crew including flight deck get thanks,,4
41621,2017-10-27,23:36:45,cassidynoga,I just had the BEST @americanair AAdvantage customer service rep ever. Someone give major kudos to Melissa H. for being fantastic! (:,0.9462,1.0,0.0,0.0,0.0,best aadvantage customer service representative ever someone give major kudos melissa fantastic,,3
41623,2017-10-27,23:35:33,milesaheadco,@AmericanAir sent you a DM and would love your help. Thank you so much!,0.8655,1.0,0.0,0.0,0.0,sent direct message would love help thank much,,0
41632,2017-10-27,23:22:41,jetboy8,"Amazing people @AmericanAir. AA2120 27OCT. The kindness of Myrna, in charge of the cabin. And captain bringing my gate checked bag to me! ",0.7959,1.0,0.0,0.0,0.0,amazing people aa2120 kindness myrna charge cabin captain bringing gate checked bag,,1
41633,2017-10-27,23:20:39,nicholasfowler,Thanks @JohnLegere and @TMobile for the free WiFi from @Gogo on @AmericanAir,0.7351,1.0,0.0,0.0,0.0,thanks free wifi,,4
41637,2017-10-27,23:15:43,Damain35,@AmericanAir I fly every week and have to keep buying luggage because you do this to it? Can we treat bags better there expensive!,0.7088,1.0,0.0,0.0,0.0,fly every week keep buying luggage treat bags better expensive,,4
41649,2017-10-27,22:57:03,culinarytravel,Great news @Casper and @AmericanAir Offer Better Sleep at 30 Thousand Feet  via @LuxeGetaways #airlinenews #sleep,0.7906,1.0,0.0,0.0,0.0,great news offer better sleep thousand feet #airlinenews #sleep,"['#airlinenews', '#sleep']",4
41652,2017-10-27,22:53:40,MarcStewy,"@AmericanAir Silly policy, and the gate agent said the reason was that they don’t fit. They clearly fit. I’ve flown plenty of regional jets with carryons",0.7783,1.0,0.0,0.0,0.0,silly policy gate agent said reason do not fit clearly fit i have flown plenty regional jets carryons,,4
41669,2017-10-27,22:39:34,Total_Blitch,"@AmericanAir, I always love you, but especially on days you get me home early and treat me well. #spoiledflyer #ilovemyairline",0.8316,1.0,0.0,0.0,0.0,always love especially days get home early treat well #spoiledflyer #ilovemyairline,"['#spoiledflyer', '#ilovemyairline']",1
41673,2017-10-27,22:34:30,mskgry17,@AmericanAir PLEASE fix your customer service number so I can call someone and get my flights together!!!!!! PLEASE PLEASE PLEASE,0.9274,1.0,0.0,0.0,0.0,please fix customer service number call someone get flights together please please please,,3
41689,2017-10-27,22:14:29,drkareneng,Looks like a great day to fly out of @CLTAirport on @AmericanAir,0.765,1.0,0.0,0.0,0.0,looks like great day fly,,2
41693,2017-10-27,22:07:56,ShadowEven,@AmericanAir The only way you'd be able to entice us to fly again with AA is gift a free flight.,0.7351,1.0,0.0,0.0,0.0,way you would able entice us fly american airlines gift free flight,,4
41706,2017-10-27,21:57:41,MsVeracruzXXX,@AmericanAir All good now! Things happened just thankful for good customer service ,0.8687,1.0,0.0,0.0,0.0,good things happened thankful good customer service,,3
41715,2017-10-27,21:55:20,RC3blazers,Thanks for the great flight from west coast to east coast @AmericanAir,0.7906,1.0,0.0,0.0,0.0,thanks great flight west coast east coast,,1
41779,2017-10-27,21:16:34,STLTerpMB,@AmericanAir Thanks AA!!  Smooth skies and some amazing tunes. What could be better!,0.8879,1.0,0.0,0.0,0.0,thanks american airlines smooth skies amazing tunes could better,,1
41785,2017-10-27,21:10:03,tvthailand,@AmericanAir your basic economy fare didn’t give me a discount! It’s same as always. How is it cheaper and better for me? Better for profits,0.8398,1.0,0.0,0.0,0.0,basic economy fare did not give discount always cheaper better better profits,,4
41794,2017-10-27,21:01:43,ServiceRecipe,️ Flying back from a great week teaching #CustServ in @PhiladelphiaGov. Thx @Home2Suites for a great stay &amp; @AmericanAir for upgrade to 1st,0.8934,1.0,0.0,0.0,0.0,flying back great week teaching #custserv thx great stay and upgrade,['#custserv'],2
41798,2017-10-27,20:58:04,bmax67,"@Kamera_geek @AmericanAir @90B717 @MD80com @fly2ohare Can you get any closer to that engine?  :D  Must have been in the back!  Welcome home, hon!  Thanks, American Airlines!",0.8959,1.0,0.0,0.0,0.0,get closer engine must back welcome home hon thanks american airlines,,2
41851,2017-10-27,20:12:13,SassyMzManassy,"@SBisho12 @AmericanAir Welp, this shall require a great deal more planning than I'd hoped.",0.7717,1.0,0.0,0.0,0.0,welp shall require great deal planning i would hoped,,1
