,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
5148,2017-10-29,04:56:57,sgiordano77,"@flightradar24 @flySFO @united C'est la vie - Nostalgia and all, but those things were rode hard and put away wet. BA's are REAL bad.",-0.7469,0.0,0.0,0.0,1.0,cest la vie nostalgia things rode hard put away wet bas real bad,,4
5166,2017-10-29,03:55:46,DwightVader,"Chicken somethin or other? Where's the chicken? This was sticky,,yucky..and stank. this was breakfast by the way @united @unitedsucksbuzz",-0.504,0.0,0.0,0.0,1.0,chicken somethin where is chicken stickyyuckyand stank breakfast way,,2
5168,2017-10-29,03:52:47,BetsyLulu1,"@ElenaGorokhova1 @united That is so ridiculous! I am with you, Elena!",-0.5893,0.0,0.0,0.0,1.0,ridiculous elena,,0
5169,2017-10-29,03:47:25,plasticlobster,"@united I'm all for airline employees speaking with customers on boards like this, but some of these comments are frankly troubling.",-0.6124,0.0,0.0,0.0,1.0,i am airline employees speaking customers boards like comments frankly troubling,,4
5174,2017-10-29,03:19:11,plasticlobster,"@united One of your pilots has quite an attitude on Flyertalk and decided to personally attack me, a @united shareholder, on the AA board.",-0.4767,0.0,0.0,0.0,1.0,one pilots quite attitude flyertalk decided personally attack shareholder american airlines board,,1
5175,2017-10-29,03:15:29,kevinjsears,@NotAtAllUnited @united it's absolutely terrible! Disgraceful! Remember when they provided customer service? I do. Not any more.,-0.6094,0.0,0.0,0.0,1.0,absolutely terrible disgraceful remember provided customer service,,3
5185,2017-10-29,03:00:37,JulieZucker3,@united had the most horrific flight experience ever. Cancelled flight. Teacher with students trying to get back to EWR in time for school.,-0.7713,0.0,0.0,0.0,1.0,horrific flight experience ever cancelled flight teacher students trying get back ewr time school,,1
5200,2017-10-29,02:28:22,falllpastorrr,I hate to be negative but @united is the absolute worst. Never riding with them again.,-0.8847,0.0,0.0,0.0,1.0,hate negative absolute worst never riding,,4
5208,2017-10-29,02:15:53,Carty_Party2,@united absolutely ridiculous service on tonights flight. I demand a refund!,-0.5551,0.0,0.0,0.0,1.0,absolutely ridiculous service tonights flight demand refund,,3
5224,2017-10-29,01:49:06,DivagirlV11,.@united perhaps you want to get your phone reps on the same page when it comes to you Weather Advisory change policy. An hour later &amp; I am still arguing about change fees &amp; without a flight home.,-0.4019,0.0,0.0,0.0,1.0,united perhaps want get phone reps page comes weather advisory change policy hour later and still arguing change fees and without flight home,,0
5226,2017-10-29,01:46:19,COweatherman,@united About 40 minutes. Long waits and carousel changes are a bad customer experience,-0.5423,0.0,0.0,0.0,1.0,minutes long waits carousel changes bad customer experience,,4
5234,2017-10-29,01:37:28,sightDOING,"@tmount @united @MountRM Perth to Sin, hkg, dxb, auh in particular",-0.5574,0.0,0.0,0.0,1.0,perth sin hkg dxb auh particular,,1
5244,2017-10-29,01:30:18,KazlawNelson,@united Sad to see them go!,-0.5255,0.0,0.0,0.0,1.0,sad see go,,4
5246,2017-10-29,01:29:03,WheelSpin_FuelS,"@united The point of booking online is you don’t have to waste your time talking to a representative, Expedia had no problems",-0.7717,0.0,0.0,0.0,1.0,point booking online do not waste time talking representative expedia problems,,1
5255,2017-10-29,01:18:36,eleganteliza,"@united It was last night, UA #1709 from LGA-&gt;ORD :(",-0.4404,0.0,0.0,0.0,1.0,last night ua #1709 lgaord,['#1709'],0
5259,2017-10-29,01:11:28,LisaPavia1,@imTulip @united Omg. Wtf?,-0.5859,0.0,0.0,0.0,1.0,omg wtf,,2
5263,2017-10-29,01:05:16,alexkai07,Do I continue to wait and see how many people from @united can disregard my claim of them stealing money or just go to @elliottdotorg,-0.7003,0.0,0.0,0.0,1.0,continue wait see many people disregard claim stealing money go,,1
5275,2017-10-29,00:53:41,CalgaryLankan,Our ride today @united #UA38 N27965 #Dreamliner #UnitedJourney #Inauguration SIN to LAX,-0.6523,0.0,0.0,0.0,1.0,ride today #ua38 n27965reamliner #unitedjourney #inauguration sin lax,"['#ua38', '#unitedjourney', '#inauguration']",1
5276,2017-10-29,00:51:17,imTulip,Why does it cost over $500 to fly to Cleveland? WTF @united,-0.6739,0.0,0.0,0.0,1.0,cost fly cleveland wtf,,2
5281,2017-10-29,00:48:38,jasonsphipps,"@united Cancelled flights were UA680 and UA4472.  Found it by checking today, would have been in serious trouble if flight was today.",-0.6124,0.0,0.0,0.0,1.0,cancelled flights ua680 ua4472 found checking today would serious trouble flight today,,2
5283,2017-10-29,00:47:26,NayBetancourt74,@united tomorrow flights to Newark already cancelled or delayed. Tell me how I'm getting home ??!!,-0.5919,0.0,0.0,0.0,1.0,tomorrow flights newark already cancelled delayed tell i am getting home,,0
5285,2017-10-29,00:46:52,jasonsphipps,"@united It has been handled, I called in and got very good service. I do find it troubling that a flight from SFO to ORD was cancelled with no word",-0.5434,0.0,0.0,0.0,1.0,handled called got good service find troubling flight sfo ord cancelled word,,3
5290,2017-10-29,00:43:32,GabeSaglie,"My @united flt5039 just got aborted seconds before touching down at @sbairport, pilot blames fog?! back to @flyLAXairport to board bus??!",-0.5892,0.0,0.0,0.0,1.0,f5039 got aborted seconds touching pilot blames fog back board bus,,2
5298,2017-10-29,00:32:13,kellehert8,@United flight cancelled and they rebooked us on the latest flight even though our rez specifies we are traveling w an infant. Horrible.,-0.6705,0.0,0.0,0.0,1.0,flight cancelled rebooked us latest flight even though rez specifies traveling infant horrible,,2
5300,2017-10-29,00:25:23,eleganteliza,when you’ve been sitting on a @united plane for 2 hours and haven’t moved &amp; are sober &amp; starving. #winning #isthisweekgonnaend,-0.4215,0.0,0.0,0.0,1.0,you have sitting plane hours have not moved and sober and starving #winning #isthisweekgonnaend,"['#winning', '#isthisweekgonnaend']",0
5315,2017-10-29,00:00:34,Taiwo_Tweets,My first and LAST time flying with @united worst TSA experience. Careless unhelpful TSA staff absolute utter disgrace,-0.8689,0.0,0.0,0.0,1.0,first last time flying worst tsa experience careless unhelpful tsa staff absolute utter disgrace,,4
5320,2017-10-28,23:52:55,CalgaryLankan,Hollywood theme here at #UA38 inaugural to LAX from SIN @united #unitedjourney #AvGeek,-0.6523,0.0,0.0,0.0,1.0,hollywood theme #ua38 inaugural lax sin #unitedjourney #avgeek,"['#ua38', '#unitedjourney', '#avgeek']",1
5328,2017-10-28,23:32:45,twocute1920,@united - i have a flight out of ewr but they say there will be bad weather tomorrow.  Can I change my flight i have basic economy?,-0.6956,0.0,0.0,0.0,1.0,flight ewr say bad weather tomorrow change flight basic economy,,2
5329,2017-10-28,23:30:47,bobechi,".@united kiosk didn’t notify me Y luggage tag didn’t print, staff blames me 15 min later when I was 5 min after cut @EWRairport",-0.5859,0.0,0.0,0.0,1.0,united kiosk did not notify luggage tag did not print staff blames min later min cut,,0
5340,2017-10-28,23:13:39,peterbecker8,Once again @united can’t get their gate situation figured out and we’re forced to wait 30 min after touching down to get off #everytime,-0.4588,0.0,0.0,0.0,1.0,can not get gate situation figured forced wait min touching get #everytime,['#everytime'],2
5344,2017-10-28,23:10:07,DGCroadguy,"@united The damage and disappointment is done.  Yesterday I was miffed, now I am annoyed.  I should not have been treated that way.  Not @ biz class",-0.8442,0.0,0.0,0.0,1.0,damage disappointment done yesterday miffed annoyed treated way biz class,,2
5347,2017-10-28,23:03:34,briancroxall,"@united None of these seats are sold on this flight. No one to be unfair too. Also, since when is fairness a factor in airline pricing?",-0.6486,0.0,0.0,0.0,1.0,none seats sold flight one unfair also since fairness factor airline pricing,,4
5358,2017-10-28,22:50:20,SundayLavin,@united evidence of stolen items.,-0.4939,0.0,0.0,0.0,1.0,evidence stolen items,,2
5370,2017-10-28,22:35:58,SundayLavin,"@united this morning, flight Mexico City to Houston, sun glasses and camera taken out of luggage and stolen. What to do?",-0.4939,0.0,0.0,0.0,1.0,morning flight mexico city houston sun glasses camera taken luggage stolen,,2
5371,2017-10-28,22:35:30,maddiec0212,"After a 5 hour delay and a missed wedding ceremony, we finally made it to Pensacola @united. Terrible experience.  Why I fly @SouthwestAir.",-0.765,0.0,0.0,1.0,1.0,hour delay missed wedding ceremony finally made pensacola terrible experience fly,,0
5377,2017-10-28,22:17:10,jasonsphipps,@united is it common for a flight to be cancelled with no notification?,-0.4939,0.0,0.0,0.0,1.0,common flight cancelled notification,,2
5386,2017-10-28,22:01:53,JonathonBart,"@ledzephyr @united Sadly given all airlines pull that crap, soon you will find your driving!",-0.69,0.0,0.0,0.0,1.0,sadly given airlines pull crap soon find driving,,1
5388,2017-10-28,21:57:25,MusicologiQ,Why @united sux pt 3: all I wanted was an earlier flight home. Willing 2 pay change fee. Yr agents wouldn't help. Missed oppy. Stupid.,-0.7697,0.0,0.0,0.0,1.0,sux pt wanted earlier flight home willing pay change fee yr agents would not help missed oppy stupid,,2
5395,2017-10-28,21:48:36,marketahudek,@united UA789 the other option was to buy a gummy bears or more pretzels no actual food :(,-0.6573,0.0,0.0,0.0,1.0,ua789 option buy gummy bears pretzels actual food,,2
5399,2017-10-28,21:39:26,Vignaud1987,@united I am so disappointed with you  .I should have follow my instinct fly with @JetBlue.I had to pay extra Thank you for the Experience,-0.4388,0.0,0.0,0.0,1.0,disappointed follow instinct fly pay extra thank experience,,2
5409,2017-10-28,21:26:30,plaintruthiness,"@dkMOMUS I have 2 boxes of @United bags, but no Tumi -__-",-0.4215,0.0,0.0,0.0,1.0,boxes bags tumi,,2
5446,2017-10-28,20:52:09,ZachHonig,"00:00 to SIN. ""Ladies and gentlemen we have just completed the longest flight in @United history.""",-0.6523,0.0,0.0,0.0,1.0,sin ladies gentlemen completed longest flight history,,1
5459,2017-10-28,20:27:52,OhHiScott,Next time Feleipe Franks panics &amp; can't decide what to do with the ball I hope a @united flight crashes into him but he's the only one hurt,-0.6808,0.0,0.0,0.0,1.0,next time feleipe franks panics and can not decide ball hope flight crashes he is one hurt,,1
5464,2017-10-28,20:21:49,YYCfactChecker,@TheCurrent I’d rather be beaten to within an inch of my life by surly @united staff than suffer this diabolical torture on @SouthwestAir. ,-0.8807,0.0,0.0,1.0,1.0,i would rather beaten within inch life surly staff suffer diabolical torture,,4
5475,2017-10-28,20:08:56,kidder2001,"@united  UA351 - 134 USD for a ""premium"" seat - pathetic",-0.5719,0.0,0.0,0.0,1.0,ua351 usd premium seat pathetic,,2
5476,2017-10-28,20:06:50,Murphin_It,@united What is this nonsense that I cannot complete check in on basic economy because I'm not checking a bag? Why?,-0.54,0.0,0.0,0.0,1.0,nonsense cannot complete check basic economy i am checking bag,,2
5479,2017-10-28,20:01:22,rhysadams,"@united @HeathrowAirport So sad, saw it the other week and knew that the glimpse would be short lived",-0.5256,0.0,0.0,0.0,1.0,sad saw week knew glimpse would short lived,,4
5492,2017-10-28,19:44:35,MaryChrisMommy,I'm disappointed w/ @united Accessibility Desk. I've submitted the required doc via email over &amp; over for 1 week.  Tomorrow @8am is the 48hr cut off notification prior to . I've always used UA bc my sib is a pilot!BNA  SFO w/Service ,-0.6696,0.0,0.0,0.0,1.0,i am disappointed accessibility desk i have submitted required doc email and week tomorrow cut notification prior i have always used ua bc sib pilotbna sfo wservice,,2
5501,2017-10-28,19:34:17,lilwordstudio,"@united Not confused. The flight is empty. Unless someone comes aboard mid-flight, those ""reserved"" seats aren't getting filled.",-0.4588,0.0,0.0,0.0,1.0,confused flight empty unless someone comes aboard midflight reserved seats are not getting filled,,2
5504,2017-10-28,19:31:21,rossavenell,"@flyLAXairport Being Australian I can handle 17hrs on a flight, but on @united ? Forget it, Chicago/Vancouver was bad enough. #jokeofanairline",-0.7964,0.0,0.0,0.0,1.0,australian handle flight forget chicagovancouver bad enough #jokeofanairline,['#jokeofanairline'],4
5508,2017-10-28,19:22:02,pauld_wilson,@united @HeathrowAirport A sad goodbye to the Queen .,-0.4767,0.0,0.0,0.0,1.0,sad goodbye queen,,4
5521,2017-10-28,19:10:38,fakeKevinWhite,@united My wife and I have spent over an hour on the phone with people who have not been able to do anything and said that we were wrong.,-0.4767,0.0,0.0,0.0,1.0,wife spent hour phone people able anything said wrong,,0
5523,2017-10-28,19:09:24,JoesWelshBunny,"@DDUBS_MISS_UK @74sparkles @united It was horrible, so rude they should be ashamed of themselves. What if it was someone elderly and they behave like that",-0.8388,0.0,0.0,0.0,1.0,horrible rude ashamed someone elderly behave like,,2
5531,2017-10-28,18:56:04,alexa_schnoor,Ridiculous policies and terrible customer service at @united I will never use this airline again.,-0.6808,0.0,0.0,0.0,1.0,ridiculous policies terrible customer service never use airline,,3
5532,2017-10-28,18:53:15,mccaff30,@united Changed flight with no communication!? When can I expect a reply to my complaint from 3 weeks ago?!,-0.6535,0.0,0.0,0.0,1.0,changed flight communication expect reply complaint weeks ago,,3
5578,2017-10-28,17:29:25,huskykanye,@united highly disappointed,-0.5256,0.0,0.0,0.0,1.0,highly disappointed,,2
5584,2017-10-28,17:24:30,huskykanye,"@united this is some bullshit y'all just pulled, im livid",-0.8074,0.0,0.0,0.0,1.0,bullshit you all pulled i am livid,,0
5592,2017-10-28,17:13:18,HardyLabUMass,Tony &amp; Hartford lobby crew @united rock! Forgot passport -would never have made my flight without their gracious help,-0.6569,0.0,0.0,0.0,1.0,tony and hartford lobby crew rock forgot passport would never made flight without gracious help,,0
5593,2017-10-28,17:13:09,CHurtado_UCLA,Darn @flyLAXairport I wanna get home to my kitties! What’s up with the delay for @united flight 5513 SMF - LAX ?! I wanna go home,-0.4374,0.0,0.0,0.0,1.0,darn wanna get home kitties what is delay flight smf lax wanna go home,,0
5618,2017-10-28,16:43:41,AutoMotoScoot,"@united No way, the damage is done. It starts at the top, so why should your employees change.",-0.5574,0.0,0.0,0.0,1.0,way damage done starts top employees change,,2
5625,2017-10-28,16:40:52,Dracaenawines,@AdamRosenberg16 @united @FAANews @MrScottEddy ha! just wrote them a letter of how horrible my experience was last night. The rudest flight attendant ever!,-0.7339,0.0,0.0,0.0,1.0,ha wrote letter horrible experience last night rudest flight attendant ever,,2
5631,2017-10-28,16:29:28,kellyradz,@NancyLeeGrahn @united All you do is complain about everything in life!  Not even an airplane ride is suitable for you!  Negativity breeds negativity!  Earned!,-0.8825,0.0,0.0,0.0,1.0,complain everything life even airplane ride suitable negativity breeds negativity earned,,4
5632,2017-10-28,16:29:03,AMGS007,@united Thank you for caring!  Some bad apples in your team can destroy your efforts in a heartbeat!,-0.4374,0.0,0.0,0.0,1.0,thank caring bad apples team destroy efforts heartbeat,,4
5633,2017-10-28,16:24:39,WGaryCannon,@flyLAXairport @united 18 hours in a coach seat?  Akin to torture?,-0.644,0.0,0.0,0.0,1.0,hours coach seat akin torture,,2
5641,2017-10-28,16:12:00,Libbyextra,@mmamas1973 @British_Airways @VirginAtlantic @united I'd be miffed if downgraded with no restitution! At least you didn't have to wing-walk all the way to Denver! ️,-0.4184,0.0,0.0,0.0,1.0,i would miffed downgraded restitution least did not wingwalk way denver,,2
5642,2017-10-28,16:07:51,alvaro212,"@united there is no premier access at EWR today, very disappointing start of a trip...",-0.6901,0.0,0.0,0.0,1.0,premier access ewr today disappointing start trip,,2
5643,2017-10-28,16:06:07,ntableman,Yelled at over &amp; over for doing what I was told: deplane &amp; RUN to another gate. @united Im so upset Im shaking. No one should be yelled at.,-0.7601,0.0,0.0,0.0,1.0,yelled and told deplane and run another gate i am upset i am shaking one yelled,,2
5644,2017-10-28,16:03:38,SonneMondWasser,@united no thanks.... nothing hip about flying through crappy EWR to get to MIA. You lost this biz frequent flier to @americanair,-0.876,1.0,0.0,0.0,1.0,thanks nothing hip flying crappy ewr get mia lost biz frequent flier,,4
5648,2017-10-28,15:53:40,MichaelEWebber,About to fly @united @boeing 777 for 14+ hours non-stop IAH to NRT en route to SIN #pleasegetmetheresafely,-0.6523,0.0,0.0,0.0,1.0,fly hours nonstop iah nrt en route sin #pleasegetmetheresafely,['#pleasegetmetheresafely'],0
5652,2017-10-28,15:51:19,perdidostschool,@alwaystheself @xianb8 I'd rather be beaten by @united employees with the bags of peanuts they no longer give out.,-0.6124,0.0,0.0,0.0,1.0,i would rather beaten employees bags peanuts longer give,,2
5653,2017-10-28,15:50:55,cahoneydrops,@united ....be accommodated. It seems you don't want to hear the voice of your passengers. SHAME. This is a repeated offense...,-0.6193,0.0,0.0,0.0,1.0,accommodated seems do not want hear voice passengers shame repeated offense,,2
5656,2017-10-28,15:46:34,cahoneydrops,@united It is a SHAME how poorly you regard the instruments and livelihoods of musicians/paying customers on your flights. You say...,-0.4466,0.0,0.0,0.0,1.0,shame poorly regard instruments livelihoods musicianspaying customers flights say,,2
5679,2017-10-28,15:18:58,BrMarkSchenk,About to board a @united flight to Seoul. It is the last international outbound flight for a UA 747. Sad to see them go. #747,-0.4767,0.0,0.0,0.0,1.0,board flight seoul last international outbound flight ua sad see go #747,['#747'],4
5681,2017-10-28,15:17:59,TeamCape,@united are flights being cancelled in advance of tomorrow bad weather into NYC.,-0.6705,0.0,0.0,0.0,1.0,flights cancelled advance tomorrow bad weather nyc,,4
5693,2017-10-28,15:05:47,DKDINSF,@coldcallcarrie @united @SouthwestAir So glad I sat in horrible LA traffic all nervous about getting to LAX on time for my flight just to find out it was delayed when I arrived.,-0.4951,0.0,0.0,1.0,1.0,glad sat horrible la traffic nervous getting lax time flight find delayed arrived,,1
5702,2017-10-28,14:59:50,loire1969,@Reagan_Airport @SouthwestAir @AmericanAir @united @FAANews U R THE WORST NEIGHBORS EVER! Ruining yet another wknd with bombing runs. FUCK U,-0.9073,1.0,0.0,1.0,1.0,worst neighbors ever ruining yet another wknd bombing runs fuck,,4
5706,2017-10-28,14:54:41,DKDINSF,@coldcallcarrie @united @SouthwestAir outbound to LAX Thursday = 3.5 hour delay. Back to SFO last night = 2.5 hour delay. What is going on? #airportnightmare,-0.5574,0.0,0.0,1.0,1.0,outbound lax thursday hour delay back sfo last night hour delay going #airportnightmare,['#airportnightmare'],0
5708,2017-10-28,14:54:14,ntableman,"I dont know why I try; @united disposable flights are still a thing. Get to runway, jet is broken, back to gate &amp; weekend ruined. Sorry Mom.",-0.7579,0.0,0.0,0.0,1.0,do not know try disposable flights still thing get runway jet broken back gate and weekend ruined sorry mom,,1
5710,2017-10-28,14:52:13,sweetriot,Last one to Europe! Fire cannon salute upon landing ! #ua747farewell @united unitedairlines #fire,-0.4559,0.0,0.0,0.0,1.0,last one europe fire cannon salute upon landing #ua747farewell unitedairlines #fire,"['#ua747farewell', '#fire']",4
5724,2017-10-28,14:39:04,Jenny_Block,@united We sure could have used your help today. Miserable 7 hr flight w women who refused to tend to her screaming child.,-0.4588,0.0,0.0,0.0,1.0,sure could used help today miserable hr flight women refused tend screaming child,,2
5725,2017-10-28,14:39:04,meganespeland,I'm literally NEVER flying @united to or from LGA ever again. Gates C1-C12 are a national embarrassment.,-0.4404,0.0,0.0,0.0,1.0,i am literally never flying lga ever gates c1c12 national embarrassment,,4
5744,2017-10-28,13:58:28,atomium_NJ,If you are flying on @united 's 787 from Denver to Tokyo don't get surprised to feel the power from unprotected outlets 🤔#friendlyskiesfail,-0.4881,0.0,0.0,0.0,1.0,flying denver tokyo do not get surprised feel power unprotected outlets #friendlyskiesfail,['#friendlyskiesfail'],4
5745,2017-10-28,13:58:21,Aubreyrinehart,Never ever ever fly @united Airlines - unprofessional agents who don’t know &amp; change their policies at will! Did not accommodate service dog,-0.5562,0.0,0.0,0.0,1.0,never ever ever fly airlines unprofessional agents do not know and change policies accommodate service dog,,3
5749,2017-10-28,13:56:08,DigiAtlas,@RedBardIsCool @united $40 to NOT check your luggage? Dude fuck them,-0.5423,0.0,0.0,0.0,1.0,check luggage dude fuck,,4
5752,2017-10-28,13:52:18,ZachHonig,"6:55 to SIN: This @United 787-9 WiFi is SO bad that it's almost impossible to send pictures, load websites or even sync mail  #ua37 #zshsin",-0.8708,0.0,0.0,0.0,1.0,sin wifi bad almost impossible send pictures load websites even sync mail #ua37 #zshsin,"['#ua37', '#zshsin']",4
5753,2017-10-28,13:52:13,loire1969,@Reagan_Airport @SouthwestAir @AmericanAir @united @FAANews U R THE WORST NEIGHBORS EVER! Ruining yet another wknd with bombing runs ,-0.7978,1.0,0.0,1.0,1.0,worst neighbors ever ruining yet another wknd bombing runs,,4
5762,2017-10-28,13:37:28,jmccarter80,I have 30 minutes of wifi left because @United is a group of thieves tryinna charge 18.99 for full flight access. how's everybody doing?,-0.5106,0.0,0.0,0.0,1.0,minutes wifi left group thieves tryinna charge full flight access how is everybody,,2
5764,2017-10-28,13:36:55,SFO_Joe,@ValueTravelerOz @danimal206 @AirlineReporter @united Too bad he’s not on Singapore Airlines!,-0.5848,0.0,0.0,0.0,1.0,bad he is singapore airlines,,4
5765,2017-10-28,13:35:40,mikhastings,@united Seems English is a struggle @united ... Why must I pay $170 more for a ticket before I am allowed to pay more money to carry on my bag?,-0.4767,0.0,0.0,0.0,1.0,seems english struggle must pay ticket allowed pay money carry bag,,2
5770,2017-10-28,13:30:24,myrcurial,Hey @United your gate agent Meesha A on UA 4228 out of YYZ F89 is a piece of work. Nastiest human I’ve encountered in years.,-0.5267,0.0,0.0,0.0,1.0,hey gate agent meesha ua yyz f89 piece work nastiest human i have encountered years,,2
5771,2017-10-28,13:28:41,runwithwes,"@united Awww, no worries! Thank you ",-0.4199,0.0,0.0,0.0,1.0,awww worries thank,,2
5774,2017-10-28,13:21:36,mikhastings,@united Ya.. No confirm # as I wont be booking a ticket that forbids me from paying for a carry on. I wont pay for u to lose my bags #checkedbaglost,-0.7099,0.0,0.0,0.0,1.0,ya confirm will not booking ticket forbids paying carry will not pay lose bags #checkedbaglost,['#checkedbaglost'],2
5780,2017-10-28,13:16:04,ZachHonig,"7:40 to SIN: Our @United Dreamliner's in ""sleep mode."" Took a tour and stopped in the galley to ""stretch"" (look at…",-0.7378,0.0,0.0,0.0,1.0,sin dreamliners sleep mode took tour stopped galley stretch look at,,1
5794,2017-10-28,13:02:39,AltonWells,Hey @united because of your stupid technicality in your boarding system I now have to drive 2 hours to a different airport to catch a new,-0.5267,0.0,0.0,0.0,1.0,hey stupid technicality boarding system drive hours different airport catch new,,0
5795,2017-10-28,13:01:30,loire1969,@FAANews @WhiteHouse @POTUS @USDOT @Reagan_Airport @SouthwestAir @AmericanAir @united @FAANews U R THE WORST NEIGHBORS EVER! Ruining yet another wknd with bombing runs over us,-0.7978,1.0,0.0,1.0,1.0,worst neighbors ever ruining yet another wknd bombing runs us,,4
5796,2017-10-28,12:58:03,loire1969,"@Reagan_Airport @SouthwestAir @AmericanAir @united @FAANews you are flying so low over us, work folks on CC asked if I was being attacked!",-0.7213,1.0,0.0,1.0,1.0,flying low us work folks credit card asked attacked,,4
5813,2017-10-28,12:25:51,coffeetoscience,@RedBardIsCool @united absolutely 100%. no disagreement. just getting the info out so ppl can avoid this garbage ticket type - it's not worth the slight price diff,-0.8112,0.0,0.0,0.0,1.0,absolutely disagreement getting info ppl avoid garbage ticket type worth slight price diff,,2
5815,2017-10-28,12:21:10,RedBardIsCool,"@coffeetoscience @united $40 for a carry on size bag is still ridiculous. To charge for carry on in general is ridiculous, but my budget is being hit hard by this",-0.4767,0.0,0.0,0.0,1.0,carry size bag still ridiculous charge carry general ridiculous budget hit hard,,2
5819,2017-10-28,12:16:23,nico7981,@united's latest scam is not allowing carry ons &amp; charging for checked bags. Just their way of dragging us all through the aisle every day.,-0.5719,0.0,0.0,0.0,1.0,latest scam allowing carry ons and charging checked bags way dragging us aisle every day,,2
5820,2017-10-28,12:15:12,TrevorMcEvoy1,@united No worries. Pity the air con not great... #icebox ️️,-0.7351,0.0,0.0,0.0,1.0,worries pity air con great #icebox ️️,['#icebox'],1
5824,2017-10-28,12:12:02,Altavistagoogle,@hbaskas @RunwayGirl @united Wrong hashtag.,-0.4767,0.0,0.0,0.0,1.0,wrong hashtag,,2
5827,2017-10-28,12:05:03,RedBardIsCool,@bobcatarts @united They allowed a free personal but no carry on. I have a laptop case (personal item) and then my carry on :/,-0.5789,0.0,0.0,0.0,1.0,allowed free personal carry laptop case personal item carry,,2
5830,2017-10-28,11:59:39,CoderCocoYT,@united whichever FA had the family emergency that caused flight 606 to be delayed. IT BETTER FUCKING HAVE BEEN A NEAR DEATH EMERGENCY.,-0.8331,0.0,0.0,0.0,1.0,whichever fa family emergency caused flight delayed better fucking near death emergency,,0
5842,2017-10-28,11:33:23,ItsJust_Wright,@pattonoswalt I would rather see the MMA fights that @united provides than some shitty Coffee house group with a guitar,-0.743,0.0,0.0,0.0,1.0,would rather see mma fights provides shitty coffee house group guitar,,4
5843,2017-10-28,11:31:30,jriffe12,"Just had a terrible @united experience, making matters worse it involved my elderly father in law and Puerto Rico. #baitandswitch",-0.7269,0.0,0.0,0.0,1.0,terrible experience making matters worse involved elderly father law puerto rico #baitandswitch,['#baitandswitch'],2
5851,2017-10-28,11:05:51,ruifmano,@united My mileage is expiring the coming week so no time for a flight. What are the other means to acquire miles and avoid expiration?,-0.6207,0.0,0.0,0.0,1.0,mileage expiring coming week time flight means acquire miles avoid expiration,,1
5865,2017-10-28,10:25:33,lucydakinscott,"been a sad month in the aviation world. first #monarch, now #airberlin! and tomorrow, the last @united 747 gets retired️",-0.5255,0.0,0.0,0.0,1.0,sad month aviation world first #monarch #airberlin tomorrow last gets retired️,"['#monarch', '#airberlin']",4
5871,2017-10-28,09:57:00,chidexalex,NIGERIA SECURITY FORCE MUST STOP ABUSING&amp; KILLING IGBOS BIAFRANS CHRISTIANS IN EASTERN REGION OF NIGERIA?ENOUGH IS ENOUGH @UNITED NATION@NBC,-0.7125,0.0,0.0,0.0,1.0,nigeria security force must stop abusingand killing igbos biafrans christians eastern region nigeriaenough enough nationnbc,,2
5889,2017-10-28,09:08:54,themarkhawkins,Why do I always get stuck with broken #IFE @united  it's going to be a loooong trip.,-0.6249,0.0,0.0,0.0,1.0,always get stuck broken #ife going loooong trip,['#ife'],0
5901,2017-10-28,08:40:06,DDealbert,@united I will no longer travel to male dominated societies where woman are not respected.,-0.5795,0.0,0.0,0.0,1.0,longer travel male dominated societies woman respected,,2
5910,2017-10-28,07:55:08,MadDoll5,"@united always paying upgradable fare wasting money...I live in Europe, I was proud to be 1k before being so disappointed. 1k #meaningless",-0.5561,0.0,0.0,0.0,1.0,always paying upgradable fare wasting moneyi live europe proud disappointed #meaningless,['#meaningless'],2
5913,2017-10-28,07:43:03,pavlovs_doggy,@united @astros You also fly the @Dodgers and their players have done racist acts on national tv. Are you going to tweet about the dodgers too?,-0.6124,0.0,0.0,0.0,1.0,also fly players done racist acts national tv going tweet dodgers,,0
5924,2017-10-28,07:03:20,CalgaryLankan,@AirlineReporter @united I will be on inaugural return leg SIN - LAX #UA38 tomorrow morning,-0.6523,0.0,0.0,0.0,1.0,inaugural return leg sin lax #ua38 tomorrow morning,['#ua38'],1
5937,2017-10-28,06:23:50,GaryMWatson,Unfortunate person has passed out again.  @united,-0.4588,0.0,0.0,0.0,1.0,unfortunate person passed,,1
5941,2017-10-28,06:01:37,ZachHonig,"14:35 to SIN: A very late dinner on @United's inaugural flight to Singapore. First up, lemongrass shrimp, salad an…",-0.6523,0.0,0.0,0.0,1.0,sin late dinner inaugural flight singapore first lemongrass shrimp salad an,,1
5942,2017-10-28,06:01:35,danimal206,"@AirlineReporter holy crap, didn’t see was 18+ hrs total on @united! ",-0.4389,0.0,0.0,0.0,1.0,holy crap did not see hours total,,0
5948,2017-10-28,05:47:53,ihateunitedair,@NivElis @united They do it because people don’t realize the actual cost booking online. Then when you add consideration for their crappy customer service you realize #united is the worst value in the market,-0.743,0.0,0.0,0.0,1.0,people do not realize actual cost booking online add consideration crappy customer service realize #united worst value market,['#united'],3
5949,2017-10-28,05:42:39,ZachHonig,14:55 to SIN: @United Polaris wine tasting time! This should last me a while... #ua37 #zshsin,-0.6833,0.0,0.0,0.0,1.0,sin polaris wine tasting time last #ua37 #zshsin,"['#ua37', '#zshsin']",1
