,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
30725,2017-10-27,17:15:13,RSGAT,"This is a very bad idea. @SouthwestAir, let me show you how bad.  Hire my 20-piece brass band for a few flights. We do a great ""Despacito.""",-0.5402,0.0,0.0,1.0,0.0,bad idea let show bad hire brass band flights great despacito,,1
30726,2017-10-27,17:14:35,Sculptor69,Congrats .@SouthwestAir  you've invented a way to make the torture that is air travel even WORSE. And I thought Delta abused their customers,-0.824,0.0,0.0,1.0,0.0,congrats southwestair you have invented way make torture air travel even worse thought dea abused customers,,4
30732,2017-10-27,17:11:53,st_heather,"@TheCurrent @SouthwestAir No. Just No. Please kill this idea, it's the worst!! And if you keep it, I expect a full complement of free drinks",-0.8475,0.0,0.0,1.0,0.0,please kill idea worst keep expect full complement free drinks,,1
30753,2017-10-27,17:04:01,walkinyourways,oh bitch no @SouthwestAir,-0.7184,0.0,0.0,1.0,0.0,oh bitch,,1
30755,2017-10-27,17:03:11,DMJreports,"""@southwestair: We really, really hate our passengers.""",-0.6453,0.0,0.0,1.0,0.0,southwestair really really hate passengers,,0
30759,2017-10-27,17:01:01,JEBermanator,@SouthwestAir NO CONCERTS,-0.4466,0.0,0.0,1.0,0.0,concerts,,1
30765,2017-10-27,16:59:15,EvieTheCool,@distortedd_ thats a real ass question. @southwestair we need answers.,-0.5423,0.0,0.0,1.0,0.0,thats real ass question need answers,,4
30767,2017-10-27,16:58:47,mickeyj31,And this is why I'll continue to fly @AmericanAir every week for work. What a horrible idea @SouthwestAir,-0.5423,1.0,0.0,1.0,0.0,i will continue fly every week work horrible idea,,1
30777,2017-10-27,16:55:51,Maekae3,@SouthwestAir for the 1st time in YEARS I was forced to take a non-SW flight....I feel like I cheated. SW will you forgive me?? ,-0.4696,0.0,0.0,1.0,0.0,time years forced take nonsw flighti feel like cheated sw forgive,,0
30778,2017-10-27,16:55:38,mrblaq,@SouthwestAir WHY DO YOU KEEP TWISTING THE KNIFE. WHEN WILL YOU STOP DOING DUMB SHIT AND START CARING ABOUT PEOPLE,-0.8109,0.0,0.0,1.0,0.0,keep twisting knife stop dumb shit start caring people,,0
30785,2017-10-27,16:54:30,EricTheMetsFan,"This is truly horrible. I couldn't take the risk flying you @SouthwestAir with a guitar in my face, sounds like hell",-0.4378,0.0,0.0,1.0,0.0,truly horrible could not take risk flying guitar face sounds like hell,,1
30799,2017-10-27,16:52:37,MarkOneElecCo,.@SouthwestAir said @KCIAirport is a major problem for them. They are pleading for a @Better_KCI. #thebigwhykc,-0.4019,0.0,0.0,1.0,0.0,southwestair said major problem pleading #thebigwhykc,['#thebigwhykc'],4
30801,2017-10-27,16:52:18,Skibumitis,.@southwestair had to call to find out what this error message meant. Cant print boarding passes for multiple passengers. Terrible UX.,-0.7371,0.0,0.0,1.0,0.0,southwestair call find error message meant can not print boarding passes muiple passengers terrible ux,,4
30804,2017-10-27,16:51:58,Sonia554,@TheCurrent Uh @SouthwestAir? Who asked to be seated next to a guy with a guitar singing covers for three hours? Why are you torturing your passengers?,-0.6747,0.0,0.0,1.0,0.0,uh asked seated next guy guitar singing covers three hours torturing passengers,,2
30810,2017-10-27,16:50:54,3000__Broadway,"8:15am flight delayed to 10am, cancelled and now rebooked for 1pm @SouthwestAir #FridayFun",-0.4404,0.0,0.0,1.0,0.0,flight delayed cancelled rebooked #fridayfun,['#fridayfun'],2
30818,2017-10-27,16:49:36,cma601,"@SouthwestAir once I got on the phone, the rep told me she’d send over the confirmation and text me my boarding pass&amp; NOTHING! Disappointed!",-0.5696,0.0,0.0,1.0,0.0,got phone representative told shed send confirmation text boarding passand nothing disappointed,,4
30828,2017-10-27,16:48:33,gymstradamus,@zdevin @SouthwestAir I would have literally murdered you,-0.6597,0.0,0.0,1.0,0.0,would literally murdered,,1
30842,2017-10-27,16:46:04,mountain_goats,"@DesiJed @SouthwestAir No, they also complained when I did it in Birkenstocks &amp; tube socks.",-0.5994,0.0,0.0,1.0,0.0,also complained birkenstocks and tube socks,,1
30855,2017-10-27,16:43:32,mountain_goats,@DesiJed I already do these every time I fly @SouthwestAir but people get mad &amp; complain,-0.8201,0.0,0.0,1.0,0.0,already every time fly people get mad and complain,,0
30873,2017-10-27,16:37:55,RedJeep68,"@SouthwestAir Flight 1671 from DEN to MKE, at the gate now, still saying over 4 hrs late :(",-0.4404,0.0,0.0,1.0,0.0,flight den mke gate still saying hours late,,2
30879,2017-10-27,16:34:55,securitybrew,Way to go @SouthwestAir losing our #LASCONATX whiskey plus @Sidragon1 will have no kilt!!!,-0.6884,0.0,0.0,1.0,0.0,way go losing #lasconatx whiskey plus ki,['#lasconatx'],2
30888,2017-10-27,16:31:33,Dannichka,Why would you think this is a good idea @SouthwestAir No one wants to be stuck in  a tube for 3 hours listening to horrible music!,-0.6239,0.0,0.0,1.0,0.0,would think good idea one wants stuck tube hours listening horrible music,,1
30896,2017-10-27,16:28:48,GeraldTonnegin,@TheCurrent Holy crap this sounds awful. Terrible idea @SouthwestAir,-0.8271,0.0,0.0,1.0,0.0,holy crap sounds awful terrible idea,,1
30898,2017-10-27,16:28:28,rlmiller9,@southwestair disappointed in the app OMG can’t see flight till 24 hours before so check in process is multi step?Time is critical guys!!!,-0.7412,0.0,0.0,1.0,0.0,disappointed app omg can not see flight till hours check process mui steptime critical guys,,2
30900,2017-10-27,16:28:02,seanthompsonla,@benshapiro Yeah. No. @SouthwestAir absolutely terrible idea. I fly constantly. I’d never ever want to deal with this.,-0.5596,0.0,0.0,1.0,0.0,yeah absolutely terrible idea fly constantly i would never ever want deal,,1
30909,2017-10-27,16:22:13,BrianMarvel,Why would @SouthwestAir board a plane knowing that #SanDiego had a ground stop???,-0.4098,0.0,0.0,1.0,0.0,would board plane knowing #sandiego ground stop,['#sandiego'],2
30910,2017-10-27,16:21:31,Sidragon1,"Goddammit, plenty of time between DEN and AUS and bags NOT here for @LASCONATX 2 lost bags including Whisky Case, not good @SouthwestAir",-0.5727,0.0,0.0,1.0,0.0,goddammit plenty time den aus bags lost bags including whisky case good,,0
30914,2017-10-27,16:19:42,ChadGravesNews,On my way from @LASairport to @SanDiegoAirport on @SouthwestAir. We are on 2+ Hour Delay due to #Fog. I still #Love #Southwest #Huge #Fan!!!,-0.4898,0.0,0.0,1.0,0.0,way hour delay due #fog still #love #southwest #huge #fan,"['#fog', '#love', '#southwest', '#huge', '#fan']",2
30920,2017-10-27,16:18:03,FeeStreetBully,@SouthwestAir Please know this isn't a positive customer experience and SW will no longer be my #1 choice to travel as a result.,-0.4261,0.0,0.0,1.0,0.0,please know is not positive customer experience sw longer #1 choice travel resu,['#1'],3
30931,2017-10-27,16:11:35,831thunder,"Fuck @SouthwestAir. Peeps, hello a brotha out and retweet",-0.5423,0.0,0.0,1.0,0.0,fuck peeps hello brotha retweet,,4
30932,2017-10-27,16:11:25,dar_uso,@TheCurrent Dear lord. What corporate dolt at @SouthwestAir thought of this. This is sky hell.,-0.4588,0.0,0.0,1.0,0.0,dear lord corporate do thought sky hell,,1
30949,2017-10-27,16:04:35,DAMNlookatHIM,To hear music I wouldn’t choose to listen to any other time in life? How can I put this politely? Fuck no @SouthwestAir,-0.7236,0.0,0.0,1.0,0.0,hear music would not choose listen time life put politely fuck,,4
30951,2017-10-27,16:04:14,Heatherrvaee,@AmericanAir What's upsetting is when I just needed though TSA with a ticket and @SouthwestAir did that for me when you guys wasted my time and didn't.,-0.743,1.0,0.0,1.0,0.0,what is upsetting needed though tsa ticket guys wasted time did not,,0
30955,2017-10-27,16:02:43,AlPenwasser,"@TheCurrent Hey, @SouthwestAir?  There's stupid.  And then there's stupid AF.",-0.7783,0.0,0.0,1.0,0.0,hey there is stupid there is stupid af,,0
30957,2017-10-27,16:01:00,thinkroar,.@SouthwestAir please don’t fucking allow this. Last thing I want to hear is more obnoxious noise. The intercom accouncements are bad enuff,-0.4588,0.0,0.0,1.0,0.0,southwestair please do not fucking allow last thing want hear obnoxious noise intercom accouncements bad enuff,,1
30964,2017-10-27,15:58:19,sipmacrants,@jefetogreen @TheCurrent @SouthwestAir Reeks of desperation. Next: a few lap dances by the crew? Meh.,-0.5106,0.0,0.0,1.0,0.0,reeks desperation next lap dances crew meh,,2
30965,2017-10-27,15:58:09,LauraKCarley,"Hey @southwestair, is this the April Fools version of soduku?",-0.4939,0.0,0.0,1.0,0.0,hey april fools version soduku,,2
30973,2017-10-27,15:55:07,fredsteinmann,"@SouthwestAir another flight where, after boarding in the 1st B group, there was NO overhead bin space...WTF #southwest?",-0.4466,0.0,0.0,1.0,0.0,another flight boarding group overhead bin spacewtf #southwest,['#southwest'],0
30978,2017-10-27,15:53:17,logiclust,@SouthwestAir There was that flight to SAN that I sat with Kirk Hammett and Mike Bordin. That was a riot.,-0.5574,0.0,0.0,1.0,0.0,flight san sat kirk hammett mike bordin riot,,2
30979,2017-10-27,15:53:16,yasiinbey___,@SouthwestAir the airport im highly disappointed,-0.5256,0.0,0.0,1.0,0.0,airport i am highly disappointed,,2
30998,2017-10-27,15:42:24,RedHead7585,@stephanninie @JetBlue @SouthwestAir Oh no!!! I booked my trip to Vegas with Jet Blue!!,-0.5216,0.0,0.0,1.0,0.0,oh booked trip vegas jet blue,,4
31004,2017-10-27,15:38:59,GeneralGrace45,"@jefetogreen @TheCurrent @SouthwestAir Agreed! People want peace and quiet, FFS. If I found myself on a flight w live music, id be pissed.",-0.628,0.0,0.0,1.0,0.0,agreed people want peace quiet ffs found flight live music i would pissed,,4
31019,2017-10-27,15:27:08,seherb,"Hi @SouthwestAir you cancelled &amp; rescheduled my flight w no notice &amp; I almost missed it, now my connection is delayed 3hrs. What's going on?",-0.719,0.0,0.0,1.0,0.0,hi cancelled and rescheduled flight notice and almost missed connection delayed what is going,,2
31021,2017-10-27,15:26:14,blabbate,. @SouthwestAir What the hell is your problem?,-0.8074,0.0,0.0,1.0,0.0,hell problem,,1
31046,2017-10-27,14:45:31,pja53,"@GlennonDoyle @SouthwestAir Excuse me, WTF?!?!",-0.7333,0.0,0.0,1.0,0.0,excuse wtf,,2
31060,2017-10-27,14:21:42,girlsgetaways,"@SouthwestAir I am a First Timer! On #224. So far impressed, but seating was stressful.  Hate that people at end get separated. #airlines",-0.8626,0.0,0.0,1.0,0.0,first timer #224 far impressed seating stressful hate people end get separated #airlines,"['#224', '#airlines']",0
31066,2017-10-27,14:18:33,SunshineFranson,"Yo, @SouthwestAir. How come the last flight to SLC from PHX on 10/25 was delayed for so long? I was disappointed with the way it was handled",-0.6444,0.0,0.0,1.0,0.0,yo come last flight slc phx delayed long disappointed way handled,,2
31072,2017-10-27,14:14:11,aivaj,I just want to reiterate this is the SECOND time @SouthwestAir lost my luggage. Travel at your own risk,-0.4767,0.0,0.0,1.0,0.0,want reiterate second time lost luggage travel risk,,0
31076,2017-10-27,14:12:04,aivaj,@SouthwestAir I'm wasting time trying to replace clothing and hair products. They literally ruined my vacation that took a lot of careful planning,-0.6369,0.0,0.0,1.0,0.0,i am wasting time trying replace clothing hair products literally ruined vacation took lot careful planning,,0
31086,2017-10-27,14:08:15,aivaj,"@SouthwestAir I'm on the east coast in fall temperatures with no coat, no warm shoes, no panties, literally nothing and bumbling employees with no clue",-0.7096,0.0,0.0,1.0,0.0,i am east coast fall temperatures coat warm shoes panties literally nothing bumbling employees clue,,0
31088,2017-10-27,14:07:37,ndfan80,@Cory_Hays407 @SpiritAirlines @SouthwestAir They really do suck. My wife and I refuse to fly them.,-0.6573,0.0,0.0,1.0,0.0,really suck wife refuse fly,,2
31091,2017-10-27,14:06:09,aivaj,I found out yesterday after @SouthwestAir lost my bag for the 2ND time that they actually have no way to track bags,-0.5423,0.0,0.0,1.0,0.0,found yesterday lost bag time actually way track bags,,0
31114,2017-10-27,13:39:42,RoundTableRye,"I believe this is known as ""Dannering"". Not bad! @Jeremy_Danner @SouthwestAir",-0.5848,0.0,0.0,1.0,0.0,believe known dannering bad,,1
31129,2017-10-27,13:27:35,donnycole,"@SouthwestAir alist line closed at @LASairport c gates. Another disappointment. early boarding, wifi and now this. Time to switch airlines.",-0.5106,0.0,0.0,1.0,0.0,alist line closed gates another disappointment early boarding wifi time switch airlines,,0
31132,2017-10-27,13:27:10,bbrenneman,"@SouthwestAir I was bumped from flights 2x last weekend,had to delay travel until the next day. Missed a day of vaca &amp; an important meeting. #175stories",-0.4019,0.0,0.0,1.0,0.0,bumped flights last weekendhad delay travel next day missed day vaca and important meeting #175stories,['#175stories'],2
31141,2017-10-27,13:18:09,SlobaBeic,@SouthwestAir That's fine but then your customer reps should also be telling the same information over the telephone! My travel funds are now going to waste and there is nothing I can do.,-0.5562,0.0,0.0,1.0,0.0,thats fine customer reps also telling information telephone travel funds going waste nothing,,3
31142,2017-10-27,13:14:07,aloveleelady,@SouthwestAir we don’t want this. I would hate to have to pay more for a flight without this. Reconsider,-0.5859,0.0,0.0,1.0,0.0,do not want would hate pay flight without reconsider,,4
31144,2017-10-27,13:10:57,andrewreee,@SouthwestAir but why cancel and not delay like other airlines? Doesn’t seem to make much sense,-0.4063,0.0,0.0,1.0,0.0,cancel delay like airlines does not seem make much sense,,2
31145,2017-10-27,13:08:12,jcarey2,Very disappointed @southwestair boarded everyone onto the plane before checking restrooms and now we are delayed for new plane. 1485,-0.6478,0.0,0.0,1.0,0.0,disappointed boarded everyone onto plane checking restrooms delayed new plane,,2
31147,2017-10-27,13:01:26,SlobaBeic,Not a happy customer! My travel funds for SWA are going to a waste because they failed to mention the flight also needs to be within the year and not just the booking. Customer service also not helpful. @SouthwestAir,-0.6154,0.0,0.0,1.0,0.0,happy customer travel funds swa going waste failed mention flight also needs within year booking customer service also helpful,,3
31164,2017-10-27,12:34:13,monikaroyal5,@SouthwestAir We had our flight cancelled from San Francisco and had to rebook a flight Oakland. Spending more on the commute... dissatisfied,-0.5574,0.0,0.0,1.0,0.0,flight cancelled san francisco rebook flight oakland spending commute dissatisfied,,2
31170,2017-10-27,12:28:21,seepurplepeople,@SouthwestAir What about the people whose beliefs are insulted by the show of paganism?,-0.5106,0.0,0.0,1.0,0.0,people whose beliefs insued show paganism,,4
31179,2017-10-27,12:13:38,hellloimjo,@SouthwestAir I’m aware of that. Still fucked my plans up tho,-0.6597,0.0,0.0,1.0,0.0,i am aware still fucked plans tho,,4
31187,2017-10-27,12:01:29,jefetogreen,"@TheCurrent Man, it's bad enough when people sing in the subway. Now I gotta listen to some frustrated singer-songwriter on @SouthwestAir? NO!",-0.8786,0.0,0.0,1.0,0.0,man bad enough people sing subway gotta listen frustrated singersongwriter,,1
31191,2017-10-27,11:53:36,hellloimjo,"@SouthwestAir To make matters worse, the replacement flights I could possibly take (before 12 w/o paying xtra) were sold out.",-0.4588,0.0,0.0,1.0,0.0,make matters worse replacement flights could possibly take wo paying xtra sold,,4
31192,2017-10-27,11:52:08,hellloimjo,"@SouthwestAir really screwed me by notifying me that my 5:35AM flight was cancelled, at 3:45AM",-0.6697,0.0,0.0,1.0,0.0,really screwed notifying flight cancelled,,2
31196,2017-10-27,11:38:09,Hank__3x,@SouthwestAir I wanted to but it’s down for the whole flight unfortunately.,-0.4767,0.0,0.0,1.0,0.0,wanted whole flight unfortunately,,0
31197,2017-10-27,11:29:50,kat_bates,@SouthwestAir We were. Your system had already closed out. Very disappointing service,-0.5413,0.0,0.0,1.0,0.0,system already closed disappointing service,,3
31208,2017-10-27,11:15:54,pherntrich,@SouthwestAir doesn't have TV's or @TitosVodka this is such a travesty!!,-0.6467,0.0,0.0,1.0,0.0,does not tvs travesty,,1
31227,2017-10-27,09:21:57,amanda_enyeart,When you tried to get tickets through @CheapOair but got screwed there then tried together tickets through @SouthwestAir but still no ticket,-0.7964,0.0,0.0,1.0,0.0,tried get tickets got screwed tried together tickets still ticket,,4
31229,2017-10-27,09:18:28,amanda_enyeart,@SouthwestAir Do you know how long? Why didn't sw accept the charges?,-0.5638,0.0,0.0,1.0,0.0,know long did not sw accept charges,,4
31231,2017-10-27,09:14:58,amanda_enyeart,@PayPal  and @SouthwestAir this is what I got.  @SouthwestAir I never got a confirmation # just a systems error,-0.4019,0.0,0.0,1.0,0.0,got never got confirmation systems error,,4
31233,2017-10-27,09:10:45,amanda_enyeart,Frustrated with @PayPal and @SouthwestAir. I'm just trying to get my plane tickets.  Sw says they didn't get money pp says it's pending...,-0.5267,0.0,0.0,1.0,0.0,frustrated i am trying get plane tickets sw says did not get money pp says pending,,4
31241,2017-10-27,08:07:07,Brittaebutler,@GlennonDoyle @SouthwestAir What the actual Fuck,-0.5423,0.0,0.0,1.0,0.0,actual fuck,,4
31243,2017-10-27,07:27:23,rhinomikejl,@SouthwestAir Too bad your customer service sucks,-0.7184,0.0,0.0,1.0,0.0,bad customer service sucks,,3
31259,2017-10-27,05:39:05,skirtsnhose,"Hey, @SouthwestAir, if you ever get tired of your header photo let me know. I have a contender here for you!",-0.4003,0.0,0.0,1.0,0.0,hey ever get tired header photo let know contender,,4
31260,2017-10-27,05:35:25,PriPriSuchadiva,@dhillon820 @SouthwestAir That is so disappointing! This strays me away from taking SWA for all my SoCal flights,-0.6606,0.0,0.0,1.0,0.0,disappointing strays away taking swa socal flights,,3
31271,2017-10-27,04:59:24,ddrawdy2016,@SouthwestAir still sitting in LAX at 10 pm which should have departed at 7 ish with an arrival at 815 pm SF! Pissed,-0.6696,0.0,0.0,1.0,0.0,still sitting lax pm departed ish arrival pm sf pissed,,2
31272,2017-10-27,04:57:29,ddrawdy2016,@SouthwestAir it is bad business when construction issues become a consumer issue! Delayed 3 times on one connect in LAX tonight to SF,-0.69,0.0,0.0,1.0,0.0,bad business construction issues become consumer issue delayed times one connect lax tonight sf,,1
31277,2017-10-27,04:46:36,Jessica_Rae8,@SouthwestAir the gate crew in #LasVegas at Gate C14 are an absolute mess. The most unprofessional &amp; disjointed boarding process I’ve had,-0.8251,0.0,0.0,1.0,0.0,gate crew #lasvegas gate c14 absolute mess unprofessional and disjointed boarding process i have,['#lasvegas'],4
31282,2017-10-27,04:39:02,tabtraining,Lost luggage derailed 4th wedding anniversary trip to NYC via @SouthwestAir . First visit for wife; luggage rec'd 6:30 pm - next day!,-0.6114,0.0,0.0,1.0,0.0,lost luggage derailed wedding anniversary trip nyc first visit wife luggage recd pm next day,,2
31295,2017-10-27,04:05:57,Kyle_wise7,Why does @SouthwestAir WiFi block Apple Music streaming?,-0.4404,0.0,0.0,1.0,0.0,wifi block apple music streaming,,4
31296,2017-10-27,04:05:38,mchavezbooth,"@SouthwestAir @dhillon820 I think she was stuck on the tarmac. Going to pick her up now, dressed like a taco. A sad, sad taco.",-0.6908,0.0,0.0,1.0,0.0,think stuck tarmac going pick dressed like taco sad sad taco,,0
31300,2017-10-27,03:59:35,camcilwraith,"@SouthwestAir No, I've changed flights. But four different  delays is ridiculous - especially a flight from LAX to SFO.",-0.5719,0.0,0.0,1.0,0.0,i have changed flights four different delays ridiculous especially flight lax sfo,,2
31332,2017-10-27,03:15:02,dhillon820,"@SouthwestAir I think I’d like a refund, since I can’t get back my time you wasted with poor communication and errors.",-0.7351,0.0,0.0,1.0,0.0,think i would like refund since can not get back time wasted poor communication errors,,0
31337,2017-10-27,03:13:28,dhillon820,@SouthwestAir Flight 4717: Worst travel experience of my life. Delay after delay with odd excuses.,-0.875,0.0,0.0,1.0,0.0,flight worst travel experience life delay delay odd excuses,,1
31339,2017-10-27,03:11:25,lo_godlesky,"@SouthwestAir Also livid because I’ll now be missing @turnoverva, which is the sole reason I booked this flight to make it back in time ",-0.6908,0.0,0.0,1.0,0.0,also livid i will missing sole reason booked flight make back time,,0
31343,2017-10-27,03:07:11,halieproulx,@GlennonDoyle @SouthwestAir Fuck that guy,-0.5423,0.0,0.0,1.0,0.0,fuck guy,,4
31346,2017-10-27,03:03:35,karen_winegal,@JenniferBroome @SouthwestAir @Vegas It’s sad how low Lake Mead is. We used to go house boating there 30 years ago.,-0.6369,0.0,0.0,1.0,0.0,sad low lake mead used go house boating years ago,,0
31349,2017-10-27,03:01:54,manbizuel,"Hey @SouthwestAir, frustrating to waste $ on WiFi to get work done and have nothing load while people can stream tv around me 4 free. Lame",-0.6369,0.0,0.0,1.0,0.0,hey frustrating waste wifi get work done nothing load people stream tv around free lame,,4
31352,2017-10-27,02:57:36,Iam_metoo,"@SouthwestAir What if 2 people on a non stop flight got into a fight, is it still non stop?",-0.7184,0.0,0.0,1.0,0.0,people non stop flight got fight still non stop,,4
31355,2017-10-27,02:52:47,eclass_rtc,@SouthwestAir brand new bag. Destroyed. ,-0.4939,0.0,0.0,1.0,0.0,brand new bag destroyed,,0
31366,2017-10-27,02:42:34,tuckerlaupj,@SouthwestAir 777 leaves Denver 80 minutes late Thursday night. WHY??? Way to ruin a 7 am job interview. Huge fail.,-0.7608,0.0,0.0,1.0,0.0,leaves denver minutes late thursday night way ruin job interview huge fail,,2
31371,2017-10-27,02:37:46,murjr87,@SouthwestAir  Mechanical issue after Mechanical issue. Am I getting home tonight? Outlook not so good.,-0.464,0.0,0.0,1.0,0.0,mechanical issue mechanical issue getting home tonight outlook good,,0
31380,2017-10-27,02:29:48,Scott_Wright1,@SouthwestAir cancelled our flight. No explanation. They’ve now lost 4 cases and we’re off to Melbourne...,-0.6705,0.0,0.0,1.0,0.0,cancelled flight explanation they have lost cases melbourne,,2
31392,2017-10-27,02:19:56,ndsimpson4,@radkat @colefitzpatrick @bradfitz @ojarjur @SouthwestAir Fight to the death of course.,-0.7579,0.0,0.0,1.0,0.0,fight death course,,4
31398,2017-10-27,02:14:43,SteveRuizJr,"@SouthwestAir #DoubleStandard if I tried to rebook to an earlier trip you’d charge me extra, but I have no compensation for losing a whole Night. #nolove",-0.7351,0.0,0.0,1.0,0.0,oublestandard tried rebook earlier trip you would charge extra compensation losing whole night #nolove,['#nolove'],2
31405,2017-10-27,02:01:34,curvedleft,"@SouthwestAir You guys just CRUSHED me with a days change...don't say that crap, it's not true! I heard your ""technicality"" spin. Just be straight...#NoBS",-0.6089,0.0,0.0,1.0,0.0,guys crushed days changedont say crap true heard technicality spin straight#nobs,['#nobs'],0
31415,2017-10-27,01:53:22,SteveRuizJr,@SouthwestAir Flight 765 frm Burbank suspended drink service on the smoothest plane ride ever as far as flight irregularities go... southwest is off today,-0.4767,0.0,0.0,1.0,0.0,flight frm burbank suspended drink service smoothest plane ride ever far flight irregularities go southwest today,,3
31426,2017-10-27,01:38:42,scartersmom,@GlennonDoyle @SouthwestAir Shame on you @SouthwestAir - gonna have to give you a HELL NOPE. @GlennonDoyle - keep tweeting. Shout it out. While you are mad AF.,-0.9124,0.0,0.0,1.0,0.0,shame gonna give hell nope keep tweeting shout mad af,,1
31432,2017-10-27,01:34:25,BrandonRittiman,"Well, this is new. My plane is here but I can't get on it b/c of broken @DENAirport jet bridge. At least @SouthwestAir is updating us on it!",-0.5983,0.0,0.0,1.0,0.0,well new plane can not get bc broken jet bridge least updating us,,2
31436,2017-10-27,01:32:14,CombsBiz,@GlennonDoyle @SouthwestAir OMG so rude. Not. Okay. ,-0.4024,0.0,0.0,1.0,0.0,omg rude okay,,4
31437,2017-10-27,01:29:13,the_BLUM,@SouthwestAir But go ahead and print that bad boy. I approve.,-0.5423,0.0,0.0,1.0,0.0,go ahead print bad boy approve,,1
31442,2017-10-27,01:26:30,dhillon820,"@SouthwestAir After an hour plus of delay and still no eta, it’s very frustrating. Plane full of disappointment.",-0.8748,0.0,0.0,1.0,0.0,hour plus delay still eta frustrating plane full disappointment,,2
31447,2017-10-27,01:19:49,dhillon820,So disappointed in your communication &amp; delays. Flight 4717 @SouthwestAir,-0.5256,0.0,0.0,1.0,0.0,disappointed communication and delays flight,,3
31459,2017-10-27,01:06:44,BlueOceanQuilts,@livingeverydrop @GlennonDoyle @SouthwestAir This. Rudeness is wrong but a triggered flight attendant? Because the sight of you/me upsets him? Like I don't have enough to worry about.,-0.7912,0.0,0.0,1.0,0.0,rudeness wrong triggered flight attendant sight youme upsets like do not enough worry,,4
31461,2017-10-27,01:04:08,GHicks99,@southwestair I've been flying from Japan for the last 16hrs. Delayed from lax/Houston &amp; there's no flight for 9hrs and no hotel. Fix it,-0.6486,0.0,0.0,1.0,0.0,i have flying japan last delayed laxhouston and there is flight hotel fix,,2
31468,2017-10-27,00:52:39,Keysergoings,"@SouthwestAir as if the first experience with SW Airlines wasn’t bad enough, this is horrible service",-0.7906,0.0,0.0,1.0,0.0,first experience sw airlines was not bad enough horrible service,,1
31477,2017-10-27,00:43:25,ohadelaide,@SouthwestAir It is indeed disappointing.,-0.4939,0.0,0.0,1.0,0.0,indeed disappointing,,3
31484,2017-10-27,00:34:55,nickyokoyama,@SouthwestAir @cruzkontrol But why didn’t the place wait? Sad.,-0.4767,0.0,0.0,1.0,0.0,did not place wait sad,,0
31497,2017-10-27,00:07:33,ohadelaide,It's some mega bullshit that @SouthwestAir only allows you to rebook flights if the flights leave within the expiration period.,-0.6124,0.0,0.0,1.0,0.0,mega bullshit allows rebook flights flights leave within expiration period,,0
31499,2017-10-27,00:03:39,scotthrasher,@SouthwestAir So I DMd you guys and and what a pathetic answer. no wonder you don’t have the character to answer on twitter.,-0.7096,0.0,0.0,1.0,0.0,dmd guys pathetic answer wonder do not character answer twitter,,0
31517,2017-10-26,23:32:32,oldmanshah,"@SouthwestAir  ""Did anyone lose this?""*Everyone looks up*""Now that I have your attention...""#Cohearthumor #LuvSouthwest",-0.4019,0.0,0.0,1.0,0.0,anyone lose thiseveryone looks upnow attention#cohearthumor #luvsouthwest,"['#cohearthumor', '#luvsouthwest']",0
31521,2017-10-26,23:31:04,913jbb,@SouthwestAir  This view of #Charleston Harbor out to the ocean never gets old! Happy to be home.,-0.509,0.0,0.0,1.0,0.0,view #charleston harbor ocean never gets old happy home,['#charleston'],0
31526,2017-10-26,23:25:55,Cnotegriffin,@SouthwestAir killing me today! 2 hr delay for a broken armrest on WN1242 from Midway?! Seriously? Had to rebook:(,-0.9089,0.0,0.0,1.0,0.0,killing today hr delay broken armrest wn1242 midway seriously rebook,,2
31533,2017-10-26,23:19:15,colefitzpatrick,"@bradfitz @ndsimpson4 @ojarjur @radkat @SouthwestAir With SW you board after A group, you put baby in middle seat and dare someone to sit there. If flight is not 100% full, free seat everytime",-0.4023,0.0,0.0,1.0,0.0,sw board group put baby middle seat dare someone sit flight full free seat everytime,,4
31536,2017-10-26,23:17:21,rulebreaker1,@SouthwestAir @GlennonDoyle I’m tired of rude flight attendants in general! I didn’t tell you to pick this as a profession! Encounter this many times on many airlines!,-0.7767,0.0,0.0,1.0,0.0,i am tired rude flight attendants general did not tell pick profession encounter many times many airlines,,0
31538,2017-10-26,23:16:40,kvanduzy,@SouthwestAir been sitting on a broken plane at the gate for over an hour. Absurd. Don't board passengers when the plane needs repairs.,-0.4767,0.0,0.0,1.0,0.0,sitting broken plane gate hour absurd do not board passengers plane needs repairs,,2
31540,2017-10-26,23:14:30,Schaeffboys,"@SouthwestAir Delayed 3 hours, never notified by any means provided in RR profile. Told it was maintenance and then all flights to STL are delayed???",-0.5171,0.0,0.0,1.0,0.0,delayed hours never notified means provided rr profile told maintenance flights stl delayed,,2
31543,2017-10-26,23:12:51,VernonsBlog,FIRST OF ALL...@AmericanAir IS TOO DAMN EXPENSIVE! I wouldn't be caught on their flight. @SouthwestAir IS WHERE IT'S AT!,-0.6145,1.0,0.0,1.0,0.0,first allamericanair damn expensive would not caught flight,,0
31549,2017-10-26,23:00:47,periwinklekath,@SouthwestAir @GlennonDoyle I think we just need to fire the miserable flight attendant. Women are SICK of being treated this way. @GlennonDoyle,-0.8636,0.0,0.0,1.0,0.0,think need fire miserable flight attendant women sick treated way,,4
